Nome: PADRE RICARDO REMETTER
Codigo Estacao: 83364
Latitude: -15.7761111
Longitude: -56.07194443
Altitude: 207
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2023-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);
2000-01-01;null;31,1;27,5;25,2;87,5;75;
2000-01-02;null;31;null;22,7;null;73;
2000-01-03;0;35,6;27,7;21,5;73,5;47;
2000-01-04;0;33,8;28,2;23,1;73,3;62;
2000-01-05;0;34;28;23;76,8;60;
2000-01-06;2,8;32,4;27,4;23,7;84;83;
2000-01-07;0;32,4;27,2;24,6;83;55;
2000-01-08;0;32,4;27,4;24,4;78,5;65;
2000-01-09;0;33,2;28;23,8;72,3;57;
2000-01-10;14,4;33,5;26,6;23,3;84,3;69;
2000-01-11;,4;33;27,4;22,9;78,5;62;
2000-01-12;null;34,4;28,6;23,9;73,3;58;
2000-01-13;null;32,6;27;24,9;82;58;
2000-01-14;null;34,4;28,2;22,9;73,3;58;
2000-01-15;0;36;28,8;23,9;77,3;52;
2000-01-16;0;31,9;28;25,2;85,8;79;
2000-01-17;1,6;36,8;28,1;24,4;80;56;
2000-01-18;15,8;33,4;27,3;22,9;88;87;
2000-01-19;,2;35,3;28,6;24,8;80,5;62;
2000-01-20;0;35,1;27,6;24,8;83;63;
2000-01-21;0;34,4;28,9;25;75,8;60;
2000-01-22;7,4;34,6;28;25,3;87;77;
2000-01-23;3;33,2;27;24,8;88;73;
2000-01-24;null;35,2;27,9;23,3;82,8;61;
2000-01-25;null;32,9;27,3;23,3;87,5;71;
2000-01-26;null;32;26,8;23,7;88,3;73;
2000-01-27;null;28,9;25,3;22,9;88,5;79;
2000-01-28;null;32,2;26,7;24,6;82,5;67;
2000-01-29;1,6;31,6;26,2;23,8;88,3;81;
2000-01-30;1,4;34,2;28,5;23,1;78,8;61;
2000-01-31;0;34,2;null;24,6;null;64;
2000-02-01;0;35,8;28,9;24,4;77;56;
2000-02-02;1;35,9;28,1;25,9;80;56;
2000-02-03;0;34,6;28,8;24,5;73,5;54;
2000-02-04;0;34,1;27,1;24,8;87,3;76;
2000-02-05;3,7;32,9;26,9;24,4;88,3;84;
2000-02-06;1,6;31,8;26,7;24,6;86;69;
2000-02-07;null;30,7;26;21,7;86;67;
2000-02-08;null;27,1;24,4;22,6;90,5;73;
2000-02-09;null;30;24,7;22,1;91,5;77;
2000-02-10;null;28,6;25,7;22,7;86,5;81;
2000-02-11;null;29,1;26;22,8;86,3;82;
2000-02-12;null;28,7;26;23,9;86,5;87;
2000-02-13;null;28,7;25,4;23,3;86;83;
2000-02-14;null;28,2;25,2;22,3;90,5;83;
2000-02-15;null;31,2;26,8;22,2;84,3;72;
2000-02-16;null;32,2;25,5;21,1;86;63;
2000-02-17;null;27,2;24,5;21,7;91,8;81;
2000-02-18;null;34,5;25,3;21,5;89;63;
2000-02-19;null;32,8;25;20,9;96,8;89;
2000-02-20;,2;32,8;27,8;23,4;97,5;94;
2000-02-21;7;32,9;27,5;23,9;86,8;63;
2000-02-22;7,4;29,1;25,5;22,8;93,3;85;
2000-02-23;0;32,4;27,5;24,3;85,3;67;
2000-02-24;0;33,8;27,9;26,5;84,8;56;
2000-02-25;0;35,6;29;23,8;75,3;59;
2000-02-26;0;34,2;29,2;25,2;79,3;61;
2000-02-27;0;34,9;28,8;25,2;81,3;62;
2000-02-28;4,6;33,2;26,8;24,8;92,5;87;
2000-02-29;0;32,8;26,4;23,1;86,5;65;
2000-03-01;6,2;30;25,9;23,2;93,3;87;
2000-03-02;17,5;29;25,5;24,3;92,5;84;
2000-03-03;1,1;30,8;26,8;24,6;89;82;
2000-03-04;9;31,7;26,8;24,4;86,3;71;
2000-03-05;5,6;30,1;26,4;23,7;85,5;78;
2000-03-06;0;33;27,3;23,3;88,3;69;
2000-03-07;5,4;33,4;26,1;21,9;88;69;
2000-03-08;0;31,5;25,7;22,9;88;70;
2000-03-09;null;33,2;27,1;22,8;82;60;
2000-03-10;null;33,1;26,8;23,4;94,3;85;
2000-03-11;null;29,2;24,8;22,8;98,5;94;
2000-03-12;null;29,2;25,9;21,9;86,8;76;
2000-03-13;null;33,6;22,9;23,4;83,3;62;
2000-03-14;3,4;30;25,9;22,4;91;80;
2000-03-15;13,8;32;25,8;23,1;85,8;69;
2000-03-16;19,1;30,8;25,5;23,3;90,5;72;
2000-03-17;,2;32,2;26,7;23,8;89;72;
2000-03-18;44,4;27,1;24,4;23;97,5;94;
2000-03-19;5,4;30,7;25,8;23,1;93,8;78;
2000-03-20;null;34,1;28,7;23,7;84,3;62;
2000-03-21;null;32,2;25,7;22,8;89,8;78;
2000-03-22;null;32,7;27,7;22,6;86,5;70;
2000-03-23;null;33;27,1;24,6;91,8;78;
2000-03-24;null;33,5;27,4;22,5;87,3;63;
2000-03-25;null;36;27,5;23;83,5;59;
2000-03-26;0;35,2;28,5;23,4;78,8;58;
2000-03-27;0;35,4;28,4;25,5;79,5;55;
2000-03-28;0;33;26,9;25,3;93,3;87;
2000-03-29;0;26,2;22,9;21;94,8;87;
2000-03-30;0;31,4;25,8;22,2;86,3;67;
2000-03-31;1;32,5;26;23,1;87,5;71;
2000-04-01;null;32,4;25,6;22,9;91;67;
2000-04-02;0;32,3;26,6;24,3;90,8;88;
2000-04-03;null;34,7;26,2;23,4;85,8;65;
2000-04-04;null;34,8;27,9;22,9;85;70;
2000-04-05;null;33,2;26,1;22,2;88,8;71;
2000-04-06;null;34,6;27;22,1;86,8;63;
2000-04-07;null;35,2;27,6;22,2;83;62;
2000-04-08;null;35,8;27,7;23,3;86,5;58;
2000-04-09;0;35,4;28,4;22,3;82,5;59;
2000-04-10;0;36,4;28,8;23,3;81,3;56;
2000-04-11;0;35,8;28,5;22,9;79,8;59;
2000-04-12;0;35;27,4;24,3;81,8;56;
2000-04-13;null;34,9;27,2;22,9;85,3;62;
2000-04-14;1,7;35,2;26,6;23,5;87,8;64;
2000-04-15;0;35,4;27,7;22,5;83,3;62;
2000-04-16;4,5;34;26,4;22,9;89,8;64;
2000-04-17;0;35,2;27,6;23,9;88,3;65;
2000-04-18;22,9;26,9;25,4;24,6;93,8;86;
2000-04-19;,5;24,4;22,8;22,1;93,5;85;
2000-04-20;null;22,6;24,6;21,6;91,8;81;
2000-04-21;null;30,3;24,4;20,1;86,8;74;
2000-04-22;null;30,6;23,8;18,5;85,8;71;
2000-04-23;null;31,2;23,2;16,5;90,3;66;
2000-04-24;0;33,8;25,8;20,1;90,5;69;
2000-04-25;0;35,8;27,9;21,9;91;67;
2000-04-26;0;35,5;27,7;23,8;85,5;64;
2000-04-27;0;32,8;26,8;23,7;97,3;89;
2000-04-28;0;35,6;27;21,3;84,5;58;
2000-04-29;11,6;30,2;25,3;23,3;94,5;84;
2000-04-30;0;33;26,5;22,7;90,8;71;
2000-05-01;null;34,8;26,3;20,9;null;96;
2000-05-02;0;34,5;27;20,9;90,8;67;
2000-05-03;0;36,2;27,8;22,9;89,5;67;
2000-05-04;null;36,5;27,6;22,6;85;58;
2000-05-05;null;36,2;27,1;22,4;85,3;62;
2000-05-06;4,7;25,6;20,2;18;99;92;
2000-05-07;null;26,1;21,8;18,5;93,8;84;
2000-05-08;0;27,8;23,6;20,1;91,5;84;
2000-05-09;0;32,2;25,2;20,7;90,3;71;
2000-05-10;0;33;26,3;21,6;87,3;71;
2000-05-11;0;33,9;26,2;20,7;83,5;64;
2000-05-12;0;34,1;26;20,5;86,8;64;
2000-05-13;0;35,2;26,6;20,4;86,8;63;
2000-05-14;0;35,6;27,3;21,6;83;59;
2000-05-15;null;35,5;27,1;20,9;75;56;
2000-05-16;null;35,2;25,8;17,4;84,8;55;
2000-05-17;2,1;26,7;21,7;19,1;95,5;96;
2000-05-18;null;24;20;16,9;86,8;74;
2000-05-19;null;23,8;18,6;12,7;89,8;76;
2000-05-20;null;26,8;20,8;17,2;87,5;68;
2000-05-21;null;30,2;21,6;14,4;88,3;66;
2000-05-22;0;32,2;24,4;17,3;87,5;62;
2000-05-23;0;33,1;24,4;18,5;null;94;
2000-05-24;null;34,4;25,3;18,5;84;56;
2000-05-25;0;34,5;27,2;20,8;73,5;54;
2000-05-26;0;35;26;20,3;85;57;
2000-05-27;0;33,9;26,5;20,6;82,8;59;
2000-05-28;0;34,1;26,5;21,6;81,8;60;
2000-05-29;null;32,2;25,5;20,1;83,5;63;
2000-05-30;null;34,5;24,9;17,7;78,5;48;
2000-05-31;null;33,8;24,9;16,6;77,5;56;
2000-06-01;null;28,3;23,4;19,7;89,3;74;
2000-06-02;null;30,8;23,1;16,7;88,8;71;
2000-06-03;null;33,8;24,6;16,7;80,3;51;
2000-06-04;null;35,2;25,6;18;73,3;41;
2000-06-05;null;35,1;26,1;20,4;79,3;56;
2000-06-06;null;35,4;25,3;19,3;77;47;
2000-06-07;0;35,2;24,2;16,7;80;51;
2000-06-08;null;34,6;25,1;17,5;76,3;53;
2000-06-09;null;34,6;24,7;18,3;80,5;52;
2000-06-10;null;34,5;null;17,1;null;48;
2000-06-11;null;35,5;24,2;16,7;76,5;48;
2000-06-12;null;35,2;24;14,9;76,5;48;
2000-06-13;null;33,3;25,2;17,6;77;55;
2000-06-14;null;34,6;25,4;16,9;75,5;48;
2000-06-15;0;35,7;25,8;18,2;76,5;50;
2000-06-16;null;35,5;26,2;18,1;74,3;52;
2000-06-17;null;26,9;21,8;19,3;90,8;82;
2000-06-18;null;21,9;19;15,3;89,8;79;
2000-06-19;,2;20,2;17,3;14,9;91,3;85;
2000-06-20;null;19,4;16,6;14,3;93,3;89;
2000-06-21;null;20,8;16,6;14,5;92,5;82;
2000-06-22;null;30,4;20,1;11,1;84,3;65;
2000-06-23;0;35,2;23,7;14,3;75,8;50;
2000-06-24;0;35,7;26,1;19,3;74,8;50;
2000-06-25;0;34,4;26,5;22,1;78,8;58;
2000-06-26;null;36,4;25,9;20,2;75;50;
2000-06-27;null;35,9;24,6;16,4;73;46;
2000-06-28;null;35,2;25,1;16,5;70;50;
2000-06-29;null;35,5;28,3;21,9;61,8;49;
2000-06-30;null;37,1;27,2;20,9;72,8;47;
2000-07-01;null;36,2;26,7;20,4;67,3;48;
2000-07-02;null;36,3;25,7;17,7;72;47;
2000-07-03;null;29,8;23,2;20,5;88,8;73;
2000-07-04;null;30,4;23,4;18,5;86;73;
2000-07-05;null;31,9;23,7;17,5;77,8;57;
2000-07-06;null;34,8;24,2;18,1;70,5;45;
2000-07-07;null;34,7;24,5;17,1;76,8;44;
2000-07-08;null;34,8;24,8;17,7;75,3;45;
2000-07-09;null;36,2;26,9;19,9;66;44;
2000-07-10;null;35,4;26,8;19,4;66,8;47;
2000-07-11;null;26,3;14,9;10,1;90,5;78;
2000-07-12;null;14,3;11,8;8,5;85,3;79;
2000-07-13;null;18,8;12,5;8,4;79,8;66;
2000-07-14;null;27;16,2;9;74,5;50;
2000-07-15;null;33,8;21,8;11,1;68,5;51;
2000-07-16;null;24,8;17,9;13,7;70,8;56;
2000-07-17;null;26,6;16,1;7,6;69,3;47;
2000-07-18;null;33,4;19,2;9,7;72,8;40;
2000-07-19;0;28,6;20;14;66;51;
2000-07-20;0;27,4;17,7;10,5;76;54;
2000-07-21;null;34,8;22,9;11,3;66,5;44;
2000-07-22;0;34;26,1;18,8;77;62;
2000-07-23;10,8;27,4;16,3;13,1;96,3;85;
2000-07-24;null;21,4;14,6;8,9;82;57;
2000-07-25;null;27,2;17,3;9,6;76,8;50;
2000-07-26;null;30,9;19,9;11,5;75,5;49;
2000-07-27;null;36,2;23,5;12,7;73,3;47;
2000-07-28;null;36,6;25,6;16,9;69,3;44;
2000-07-29;null;37,1;25,5;16,9;68,3;46;
2000-07-30;null;36,3;26,4;17,5;62,5;43;
2000-07-31;0;36,6;25,3;18,9;70,8;40;
2000-08-01;null;37;26,4;18,9;70,8;46;
2000-08-02;0;37,4;26,6;18,1;65;40;
2000-08-03;9,6;30,9;24;19,7;80,5;65;
2000-08-04;0;29,2;22,8;19;85;71;
2000-08-05;0;36,4;25,3;16,3;72,8;44;
2000-08-06;0;37,6;null;18,8;null;40;
2000-08-07;null;38,2;27,9;18,9;63,5;39;
2000-08-08;null;37,6;26,7;19,5;64,5;37;
2000-08-09;null;37,2;27,3;19,1;60;36;
2000-08-10;null;33,2;26;20,2;73,8;55;
2000-08-11;null;33,1;21,6;16,6;92,3;80;
2000-08-12;null;21,5;16,6;10,7;82,8;69;
2000-08-13;null;31,4;21,7;8,2;66,5;50;
2000-08-14;0;37,2;27,3;16,7;56,3;39;
2000-08-15;0;35,7;26,7;21,7;72,8;52;
2000-08-16;0;34,8;27,3;22,1;74,5;56;
2000-08-17;0;37,6;28,6;21,5;65,3;47;
2000-08-18;,6;37,4;28,1;23,3;61,8;37;
2000-08-19;0;38,2;28;19,5;63;37;
2000-08-20;null;38,1;28,6;20,8;57,5;32;
2000-08-21;null;38,2;27,9;19,3;53,3;31;
2000-08-22;null;38,2;28,7;21,1;52;30;
2000-08-23;null;38,3;27,9;20;53,3;35;
2000-08-24;null;38,2;28,7;17,5;49,8;32;
2000-08-25;8;38,3;28,3;19,5;51,3;33;
2000-08-26;null;38,2;29,9;23;56,5;40;
2000-08-27;null;38,2;29,9;23,1;52,8;32;
2000-08-28;1;37;26,8;22,9;74,5;52;
2000-08-29;0;30,9;24,4;18,5;78,8;65;
2000-08-30;6,4;33,7;26,2;21,2;80,3;62;
2000-08-31;0;37,6;28,8;21,3;67,5;40;
2000-09-01;2,4;30,4;22,2;19,8;99;70;
2000-09-02;1,2;23,5;20,8;18,1;91,5;85;
2000-09-03;,1;23;18,5;16,1;83,3;75;
2000-09-04;0;32,5;24,4;16,7;74;57;
2000-09-05;0;34,9;26,9;19,5;67,8;49;
2000-09-06;0;36,1;27,2;20,6;70,3;48;
2000-09-07;0;36,5;28;21,9;65,5;49;
2000-09-08;0;35,4;28,7;19,1;65,3;51;
2000-09-09;0;36,1;29,4;25,2;60,3;49;
2000-09-10;0;38;30,7;23,8;56,3;45;
2000-09-11;0;38,1;31,4;26,3;60;44;
2000-09-12;0;37;31;28,2;61,5;49;
2000-09-13;0;38,3;32,1;27;52,3;38;
2000-09-14;1;34,3;26,5;23,9;81,5;55;
2000-09-15;0;24,5;20,6;17,3;83,3;71;
2000-09-16;0;23,7;19,8;17,2;81;71;
2000-09-17;0;35,4;26,9;17,3;65,3;50;
2000-09-18;0;33,7;30,4;23,5;56,3;39;
2000-09-19;0;39,1;31,1;23,9;57,5;43;
2000-09-20;0;39,2;30,7;21,4;52;34;
2000-09-21;0;39,1;30,7;23,9;50;32;
2000-09-22;0;39,1;31,4;23;48,5;36;
2000-09-23;0;38,6;30,2;23;55,8;33;
2000-09-24;0;36,1;27,1;26,7;81,3;54;
2000-09-25;67,4;22,5;20,2;19;74,8;70;
2000-09-26;0;22,1;18,7;14,9;77,5;64;
2000-09-27;0;28,7;22,2;15,4;75,8;61;
2000-09-28;0;35,2;24,4;18,6;80,8;56;
2000-09-29;2,2;34,5;26,1;20,9;69,3;49;
2000-09-30;0;35,8;27,3;19,5;61,8;47;
2000-10-01;0;38,2;29,2;21,4;63;42;
2000-10-02;0;37,5;27,3;22,6;70;41;
2000-10-03;2,4;35,8;28,7;23;64,5;47;
2000-10-04;0;34,8;29,1;26,3;60,3;47;
2000-10-05;0;34;27,2;24,9;80;57;
2000-10-06;0;34,9;27,8;22,5;75,5;56;
2000-10-07;0;36,5;27,4;23,3;73;49;
2000-10-08;0;36,2;28,4;23,1;66,8;49;
2000-10-09;0;36,8;29,9;23,7;60;47;
2000-10-10;0;37;29,8;24,7;63,3;47;
2000-10-11;1,8;36,5;28,5;23,3;70;47;
2000-10-12;0;37,5;29,9;24,8;64;43;
2000-10-13;0;39;31,4;24,9;57,8;39;
2000-10-14;0;39,7;30,8;23,9;55,5;37;
2000-10-15;0;36,3;26,4;22,3;79,3;47;
2000-10-16;24,6;33,2;27,8;22,3;75,8;65;
2000-10-17;0;36,8;28,3;23,7;69;48;
2000-10-18;0;38,1;28,3;22,9;71,5;44;
2000-10-19;0;null;28,7;23,7;60,8;39;
2000-10-20;0;39,1;31;26,9;67,5;44;
2000-10-21;0;37,1;29,1;25,1;69,3;49;
2000-10-22;0;38,3;28,5;23,6;76,5;53;
2000-10-23;0;33,7;27,4;24,7;80;68;
2000-10-24;39,4;27,4;24,4;22,1;94,8;89;
2000-10-25;0;33;27,1;23,3;85,3;67;
2000-10-26;0;34,9;27,5;23,9;81,3;57;
2000-10-27;1,6;35,1;25,9;22,1;87,5;71;
2000-10-28;14,3;28,9;24,3;21;88,5;83;
2000-10-29;0;33,7;26,9;22,5;85,3;69;
2000-10-30;,4;31,9;26,3;24,6;87,8;68;
2000-10-31;112,2;29,2;24,7;22,5;88,5;68;
2000-11-01;6,8;33,2;27,5;21,9;72,3;57;
2000-11-02;0;30,9;25,4;19,9;92;75;
2000-11-03;52;31,1;26,6;22,7;88,3;77;
2000-11-04;0;30,3;26,3;23,9;88,5;73;
2000-11-05;16,4;33,2;27,8;23,9;80,5;70;
2000-11-06;,1;31,8;26,3;22,3;82;63;
2000-11-07;0;35;28,3;23,3;78,5;58;
2000-11-08;0;35,9;29,5;24,7;75,8;56;
2000-11-09;0;33,5;28,8;25,8;77,3;69;
2000-11-10;0;33,6;27,2;24,6;84,3;68;
2000-11-11;0;35,3;28,3;24,6;40,5;57;
2000-11-12;0;35,1;29,4;24,6;67,5;55;
2000-11-13;,8;31,1;24,8;21,7;86,3;70;
2000-11-14;55,1;28,2;25;19,9;86,5;72;
2000-11-15;0;30,6;25,8;22,6;84;89;
2000-11-16;0;30,3;23,9;17,7;73,5;63;
2000-11-17;0;32,1;24,9;20,9;83;65;
2000-11-18;0;30,3;26,1;22,1;78,3;65;
2000-11-19;0;33,3;28,3;22,9;68;59;
2000-11-20;0;33,8;26,1;22,8;79,3;55;
2000-11-21;1,6;34,1;26,9;21,7;79,8;58;
2000-11-22;0;34,8;28,6;22,9;73,3;49;
2000-11-23;4,6;32,3;26,6;22,1;86,8;73;
2000-11-24;0;34,8;28,5;23,3;66,8;54;
2000-11-25;0;31,7;25,9;23,7;93,5;65;
2000-11-26;1,3;32,1;26,9;22,9;84;68;
2000-11-27;0;34,3;28,7;24,9;70,3;56;
2000-11-28;0;33,5;28,3;24,8;69,3;57;
2000-11-29;0;34,1;27,7;23,2;74,8;57;
2000-11-30;34,2;32,6;26,6;21,7;89,8;76;
2000-12-01;31,2;30,1;25,8;22,1;89,3;73;
2000-12-02;0;32,1;27,3;25,5;87,3;80;
2000-12-03;0;33,1;27,8;23,9;86,3;75;
2000-12-04;,4;34,2;28,6;25,9;79,5;79;
2000-12-05;3,2;29,5;25,7;22,9;87,3;77;
2000-12-06;0;33,3;28,2;23,7;75,3;62;
2000-12-07;0;31,3;27,5;24,8;80,5;69;
2000-12-08;0;33;27,7;25,5;92,3;79;
2000-12-09;2,9;34;28,6;24,4;83;64;
2000-12-10;0;34,1;27,2;24,6;85;61;
2000-12-11;,3;32,7;26,9;24,6;91,5;82;
2000-12-12;4,5;32,4;27;22,8;83;68;
2000-12-13;0;32,3;26,3;24,3;87,3;68;
2000-12-14;4,4;28,1;25,4;23,1;92,3;86;
2000-12-15;,6;32;27,2;24,9;86,8;67;
2000-12-16;16,9;29,3;25,9;22,5;87,5;87;
2000-12-17;0;26,1;21,6;18,9;78;59;
2000-12-18;0;29,8;23,2;16,1;75,8;57;
2000-12-19;0;33,3;26,1;20,3;74,3;45;
2000-12-20;0;32,8;27,1;21,7;78;62;
2000-12-21;0;33,6;28,6;25,2;71,5;56;
2000-12-22;0;35,2;29,6;25,6;68,5;47;
2000-12-23;0;36,4;29,9;25;70,8;55;
2000-12-24;10,8;29,5;24,7;23,4;99,5;76;
2000-12-25;31,6;31,3;27,1;22;89,5;79;
2000-12-26;2,6;35,2;29,6;23,9;75,8;57;
2000-12-27;,4;38,4;29,9;25,4;85,8;73;
2000-12-28;,4;34;29,8;25,2;82,3;64;
2000-12-29;0;36,7;29,7;23,4;71,3;52;
2000-12-30;0;35,5;27,4;23,8;86;68;
2000-12-31;9,2;33,7;26,8;22,8;85,8;65;
2001-01-01;9,6;33,8;27,3;25;91;null;
2001-01-02;8,2;28,4;25,7;23,9;98;null;
2001-01-03;9,1;31,2;26,9;23,8;95,3;null;
2001-01-04;0;32,1;27;24,8;91,8;72;
2001-01-05;7,3;33,2;26,8;23,2;91,5;null;
2001-01-06;3,8;35,2;29;22,6;83,5;null;
2001-01-07;0;34,8;29,3;24,9;74;null;
2001-01-08;0;34,1;27,5;20,5;78;null;
2001-01-09;5,1;30,1;25,4;22,4;95,3;null;
2001-01-10;0;31,9;25,7;23,3;89,8;null;
2001-01-11;29,7;31,9;25,2;22,1;98,8;null;
2001-01-12;5,6;31,2;25,7;21,9;93;null;
2001-01-13;4,2;27,4;24,4;22,9;91,3;null;
2001-01-14;3,6;32,8;26,4;23,9;89,3;null;
2001-01-15;7,4;33,1;27,7;24,4;83,8;null;
2001-01-16;0;34,1;26,8;24,5;82,3;null;
2001-01-17;,2;34,3;27,7;23,6;79,8;null;
2001-01-18;0;34,7;25,5;21,9;85,3;null;
2001-01-19;16;33,7;25,8;20,7;80,8;null;
2001-01-20;0;34;25,1;22;85,3;null;
2001-01-21;0;33,6;26,6;21,5;82,3;null;
2001-01-22;,3;31,1;26,5;24,5;null;null;
2001-01-23;0;34,2;25,7;21,6;87,5;null;
2001-01-24;63,8;35,3;27,1;22,9;83,8;null;
2001-01-25;0;30,9;27,3;23,8;86,5;null;
2001-01-26;1,4;34,7;26,5;24,3;88,5;null;
2001-01-27;12,8;35,1;28,9;22,6;75,3;null;
2001-01-28;0;33,7;28,4;25,2;85,8;null;
2001-01-29;4;35;27,6;24,8;83;null;
2001-01-30;10,1;33,2;26,5;24,5;86,3;null;
2001-01-31;10,4;33,2;27;23,7;83,8;null;
2001-02-01;8,3;33;28,1;23,7;73,3;63;
2001-02-02;,3;32,9;27,1;25,2;82,3;64;
2001-02-03;0;32,3;27,2;24,4;83,3;65;
2001-02-04;30,8;33,9;27;23,8;80,8;59;
2001-02-05;0;35,3;29,1;23,1;75,3;55;
2001-02-06;0;37,4;28,8;23,9;72,5;50;
2001-02-07;0;37,1;29,3;24,6;78,3;56;
2001-02-08;0;35,3;28,6;25,2;83;71;
2001-02-09;0;34,2;27,9;23,9;73,8;60;
2001-02-10;,1;33,3;28,8;24,7;79,8;65;
2001-02-11;0;35,1;27;23,9;84,8;60;
2001-02-12;1,8;35,9;27,2;24,5;85,5;60;
2001-02-13;13;34,4;27;23,5;84;62;
2001-02-14;,6;32,5;26,3;24,3;89,5;82;
2001-02-15;0;29,2;25,9;23,1;86,5;68;
2001-02-16;0;32;26,7;23,9;87,5;77;
2001-02-17;1,1;32,4;25,9;23,2;88,5;61;
2001-02-18;15,5;32,9;25,5;23,2;87,8;62;
2001-02-19;6,4;32;26,2;23,7;88,5;75;
2001-02-20;1,1;32;26,8;22,9;77,5;60;
2001-02-21;0;32,3;27,4;25;78,8;61;
2001-02-22;0;33,2;28,3;24,8;76,5;55;
2001-02-23;5,3;null;null;null;null;84;
2001-02-24;,1;34,5;26,9;24,5;80;56;
2001-02-25;1,2;31,7;26,1;21,7;85,3;69;
2001-02-26;0;34;26;23,5;82,5;58;
2001-02-27;,6;33,5;26;22,8;82,5;57;
2001-02-28;0;33,3;25,6;22,7;84;57;
2001-03-01;0;32,3;26,2;22,8;87,5;null;
2001-03-02;1,7;33,8;26,6;22,8;83,8;null;
2001-03-03;,5;32,3;27,6;24,4;81,8;null;
2001-03-04;,5;33,6;27,6;23,7;79,5;null;
2001-03-05;0;34,3;29,1;25,6;77,3;null;
2001-03-06;0;29,4;25,1;23,4;91,5;null;
2001-03-07;19,6;33,3;27,6;23,4;80,3;null;
2001-03-08;0;35,3;27,9;24,8;null;null;
2001-03-09;0;34,1;26,7;23,7;90,3;76;
2001-03-10;11,4;32;26,5;23,6;87,3;null;
2001-03-11;4,4;30,6;26;24,4;87,3;null;
2001-03-12;32;30,1;25,8;22,9;92;null;
2001-03-13;10,1;32,8;26,4;23,5;88,3;null;
2001-03-14;0;32,9;26,3;23,8;81,5;null;
2001-03-15;0;30,1;25,5;23,4;89,3;null;
2001-03-16;6,2;33,5;27,2;21,8;76;null;
2001-03-17;3;35;26,3;23;84;null;
2001-03-18;0;33,9;27,3;22,9;null;null;
2001-03-19;0;33,5;27,3;24,9;76,5;null;
2001-03-20;0;34,1;27,6;23,3;76,8;null;
2001-03-21;0;34,7;26,5;23,8;79,3;null;
2001-03-22;0;33,4;26,2;23,6;91,5;null;
2001-03-23;9,1;34,4;26,5;22,9;83;null;
2001-03-24;13,6;34,3;26,1;23,1;81,3;null;
2001-03-25;3,4;32,7;null;22,3;null;null;
2001-03-26;0;33;26,1;23;94;null;
2001-03-27;0;33,4;26,1;22,2;81,3;null;
2001-03-28;42;30,1;24,7;20,9;91,8;null;
2001-03-29;2,4;32,1;25,8;23,9;90,3;null;
2001-03-30;19,4;33,7;26,7;23,9;84,5;null;
2001-03-31;0;35,1;27,8;23,6;79;null;
2001-04-01;null;35,2;27,1;23,8;80,5;56;
2001-04-02;19,7;33,1;26,1;22,4;78,5;61;
2001-04-03;0;33,7;26,7;22,7;78,3;58;
2001-04-04;0;34,2;26,7;22,9;78,3;55;
2001-04-05;,2;34,3;28,1;24,5;71,5;57;
2001-04-06;0;33,9;26,2;23,9;86,8;71;
2001-04-07;0;32,1;26,8;23,5;87,3;73;
2001-04-08;1,3;34,5;28,1;24,5;85,5;61;
2001-04-09;0;34,7;27,9;24,6;82,3;59;
2001-04-10;0;35,5;27,9;23;79,3;58;
2001-04-11;0;35,3;28,2;22,3;81;56;
2001-04-12;0;35;27,6;22,5;77;45;
2001-04-13;1;35,2;27,8;22,5;76,8;59;
2001-04-14;0;35,6;27,7;22,2;80;53;
2001-04-15;0;35,1;26,9;22,3;71;46;
2001-04-16;0;34,5;26,5;20,1;76;55;
2001-04-17;0;35,2;27,6;21,5;78,3;51;
2001-04-18;null;35,2;27,3;21,9;77,5;49;
2001-04-19;0;35,8;27,5;22,8;78;54;
2001-04-20;,3;35,9;28,2;24,3;74,3;52;
2001-04-21;0;35,1;28,2;23,7;78,5;58;
2001-04-22;3,2;30,9;26,3;22,9;86,5;82;
2001-04-23;8,9;31,5;26,3;24,5;86,5;66;
2001-04-24;1,2;33,3;26,6;22,5;84,8;62;
2001-04-25;5,4;26;21,6;19,5;92;87;
2001-04-26;,4;30,9;24,1;20,1;93;76;
2001-04-27;0;34,9;26,1;20,7;83,3;52;
2001-04-28;0;35,1;26,5;20,5;78,5;48;
2001-04-29;0;35,3;26,1;21,5;79,5;56;
2001-04-30;0;24,5;21,6;20;89,5;88;
2001-05-01;0;32,2;24,3;19,9;88,5;null;
2001-05-02;0;34,7;26,1;20,9;82;null;
2001-05-03;0;33,5;26,6;21,4;80,5;null;
2001-05-04;,5;26,8;21,9;19,8;95;null;
2001-05-05;4,7;21;18,2;15,2;88,5;null;
2001-05-06;0;27,9;20,9;15,2;80,8;null;
2001-05-07;0;30,9;22,7;17,7;84;null;
2001-05-08;0;30,6;24,2;18,9;83,8;null;
2001-05-09;0;31,9;24,7;19,1;83,5;null;
2001-05-10;0;33,6;25,9;21;82,5;null;
2001-05-11;1,1;25,8;22,5;20,8;90,8;null;
2001-05-12;,2;27,6;22;19;77;null;
