Nome: POXOREU
Codigo Estacao: 83358
Latitude: -15.82749999
Longitude: -54.39555555
Altitude: 374.35
Situacao: Desativada
Data Inicial: 2000-01-01
Data Final: 2021-07-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);
2000-01-01;47,4;32,3;26,1;22,2;78,8;63;
2000-01-02;5,1;29,6;24,7;22,8;93;77;
2000-01-03;22,3;33,2;27,1;21,6;72,5;47;
2000-01-04;0;29,4;26,2;22;67,5;47;
2000-01-05;0;32,1;25,3;22,4;80,5;54;
2000-01-06;12,6;31,8;25,2;22;84,8;61;
2000-01-07;4,3;30,9;24,9;22;77,8;62;
2000-01-08;,6;29,2;25,1;21,8;83;76;
2000-01-09;0;30,7;24,7;20,9;78,3;57;
2000-01-10;0;31,4;24,9;21;76,5;58;
2000-01-11;0;32,4;26,4;21,4;70,5;56;
2000-01-12;0;33,1;25,8;21,8;84,3;72;
2000-01-13;,4;31,4;25,4;22,6;85,8;76;
2000-01-14;6,5;32,8;26,7;21;67,8;45;
2000-01-15;0;34,8;27,5;20,4;69,3;46;
2000-01-16;0;32,8;27;21,6;82,8;75;
2000-01-17;38,2;29,8;26,4;21,6;75,3;50;
2000-01-18;2;31,5;26,4;22;75,3;59;
2000-01-19;0;34,6;26,4;22;73;50;
2000-01-20;0;33,6;25,9;21,8;75,5;58;
2000-01-21;0;30,9;25,9;22,4;90,3;77;
2000-01-22;32,4;33;25,1;22;90;88;
2000-01-23;31,6;31,6;25,6;21,2;84,5;76;
2000-01-24;0;33,2;26,8;21,6;79,8;59;
2000-01-25;0;33,3;27,6;22,4;66,8;55;
2000-01-26;,3;29,2;24,8;22,8;96,3;64;
2000-01-27;23,1;25;23,6;22,2;93,5;92;
2000-01-28;16,6;30,2;25,6;22;81,8;71;
2000-01-29;2;31,2;26,1;22,5;80,8;67;
2000-01-30;1,9;32;25,4;21,8;84,5;59;
2000-01-31;11,9;34,7;27,3;21,8;77,5;52;
2000-02-01;0;31,6;25,6;22;87,3;83;
2000-02-02;2,9;33,2;24,7;21,4;83,8;57;
2000-02-03;19,6;31;24,2;21;88,8;76;
2000-02-04;4,3;29,4;24,3;21;92;90;
2000-02-05;5,9;31,7;24,9;21,2;95,3;93;
2000-02-06;21,8;30,2;24,1;21,6;91,5;84;
2000-02-07;13,9;30;24,8;21,2;84,3;67;
2000-02-08;8,7;32,6;25,4;21,8;91,3;88;
2000-02-09;null;29,4;24,2;22;88,3;69;
2000-02-10;33;29;24,4;22;87,8;71;
2000-02-11;4,3;30,6;25,2;22;82,8;62;
2000-02-12;2,3;31,4;24,6;22,1;85;59;
2000-02-13;10;28,8;23,9;21,8;87,5;71;
2000-02-14;22,8;31,2;25,2;21,2;82;68;
2000-02-15;2;32,4;24,9;22;84,5;59;
2000-02-16;16;32,5;25;20;75,8;56;
2000-02-17;49,3;28,6;23,4;19,4;86,8;78;
2000-02-18;7,6;32,8;24,3;20,4;86,3;56;
2000-02-19;6,4;30,6;25;20,6;80;62;
2000-02-20;8,9;31,7;25,8;21;75,3;54;
2000-02-21;0;32,4;25,2;22;78,3;52;
2000-02-22;15,6;30,8;24,8;21,2;81,5;57;
2000-02-23;0;33,6;25,8;20,8;80,5;58;
2000-02-24;0;33,6;26,4;21,8;78,5;59;
2000-02-25;0;34,6;26,5;20,2;70;48;
2000-02-26;0;34,4;27,2;20,9;71;50;
2000-02-27;0;34,6;26,5;22,2;74,5;48;
2000-02-28;10;29,7;24,1;20,5;97,3;86;
2000-02-29;86;33;24,5;20,4;85,3;55;
2000-03-01;91,7;28,8;24,6;20,8;88,8;84;
2000-03-02;,6;29;24,3;21,4;92,5;88;
2000-03-03;18,2;30,2;25,2;21,8;91,3;86;
2000-03-04;12,5;28;25,1;22,2;89,5;90;
2000-03-05;65,9;27,4;23,8;20,6;92;88;
2000-03-06;4,1;32,8;26,1;20,6;83,3;65;
2000-03-07;0;33;25,9;21,2;78;57;
2000-03-08;0;31,2;25,3;22,5;82,3;68;
2000-03-09;0;30;25,2;21,8;84,8;72;
2000-03-10;6,2;27,8;23,9;21,6;93,8;85;
2000-03-11;7,3;29,4;24,2;21,8;94;87;
2000-03-12;2,3;29,4;25,4;21;78,5;69;
2000-03-13;0;30,8;25,3;22,7;86;76;
2000-03-14;23,2;29,4;24,5;20,4;86,5;79;
2000-03-15;1,8;31,5;25,7;20,8;82,8;64;
2000-03-16;4;28,6;24,3;21,6;92;88;
2000-03-17;4,6;28,2;24,2;21,8;90;80;
2000-03-18;47,9;30,5;24,6;20,4;86;71;
2000-03-19;8,8;31,2;24,5;20,4;85;58;
2000-03-20;7,3;33;26;21,2;74,8;55;
2000-03-21;0;29,4;24,9;22,6;82,5;72;
2000-03-22;0;32,4;25,7;20,2;71;64;
2000-03-23;0;33,6;25,8;21,4;80,5;47;
2000-03-24;,6;34,4;26,5;20;77;54;
2000-03-25;null;32,8;26,9;21,2;78,5;60;
2000-03-26;null;34,2;27,3;21,8;77,3;61;
2000-03-27;0;35;27,4;21;70,8;45;
2000-03-28;0;34;24,9;19,6;72,5;45;
2000-03-29;0;30,4;24,8;21,4;82;62;
2000-03-30;1,2;32,2;25,9;21,3;76,5;64;
2000-03-31;20,3;30,8;25,2;20,6;82,8;61;
2000-04-01;6,4;29,6;23;20,4;94,8;88;
2000-04-02;11,8;30,4;24,5;19;78;59;
2000-04-03;0;33;25,6;20,2;80,5;57;
2000-04-04;1,1;31,4;25,4;20,8;81,5;59;
2000-04-05;,2;31,4;25,3;21,2;82;58;
2000-04-06;0;32,7;25,1;19,4;79;50;
2000-04-07;0;33,6;25,2;19,2;72;45;
2000-04-08;0;33,5;26;19,4;71,3;48;
2000-04-09;0;33;25,9;19,2;73,5;54;
2000-04-10;0;33,8;25,6;19,6;69,5;53;
2000-04-11;0;34;25,2;19,2;71,5;45;
2000-04-12;0;33,6;24,9;18,8;71,8;50;
2000-04-13;0;31,8;25,2;19,8;77,8;62;
2000-04-14;0;32,6;25,2;20,4;76;52;
2000-04-15;null;33,4;25,7;19,4;76;48;
2000-04-16;null;32,4;24,7;21;92,3;83;
2000-04-17;20,8;32,2;24,9;20,4;82,8;56;
2000-04-18;3,8;29,5;23,9;21,5;94,3;91;
2000-04-19;30,4;27,8;23,8;21,2;86,8;76;
2000-04-20;0;26,8;22,8;21;86,3;75;
2000-04-21;0;29,6;23,2;18;80;63;
2000-04-22;0;30;22;16,4;76,8;52;
2000-04-23;0;30,2;21,6;14;75,3;46;
2000-04-24;0;32,1;23,5;16,8;73,3;47;
2000-04-25;0;33,7;25;17,4;73;47;
2000-04-26;0;34,2;25,8;20,4;72,3;44;
2000-04-27;0;32,7;24,7;20,6;80;51;
2000-04-28;2,6;31;23;20,2;87,5;61;
2000-04-29;null;31,2;24,5;20,2;81;49;
2000-04-30;0;31;23,9;19;79;50;
2000-05-01;0;33,2;24,2;17,8;76,8;44;
2000-05-02;0;31;24;18,2;78,8;56;
2000-05-03;0;33,3;25,5;19,4;75;43;
2000-05-04;0;32,9;24,7;19,6;75,3;49;
2000-05-05;0;32,7;24,9;19,4;77;51;
2000-05-06;0;25,4;21,5;20;88,8;82;
2000-05-07;0;29,6;23,2;18,8;83,3;68;
2000-05-08;0;29,4;23,1;17,8;82,8;74;
2000-05-09;0;31,1;23,8;18,4;79,3;56;
2000-05-10;0;32;24,5;18,4;75,5;52;
2000-05-11;0;31,7;24,1;18,6;75,8;52;
2000-05-12;0;32;23,8;16,8;74,5;51;
2000-05-13;0;32,8;24;16,6;72,8;49;
2000-05-14;0;32,2;23,3;16,9;73,8;46;
2000-05-15;0;32;22,4;15,6;71,3;39;
2000-05-16;0;31,4;22,1;14;71,5;43;
2000-05-17;0;25,9;20,7;17,4;84,5;75;
2000-05-18;0;27;20;17,2;72,5;61;
2000-05-19;0;25;18,7;13;73,8;59;
2000-05-20;0;29,2;20,4;12,6;73;50;
2000-05-21;0;29,8;20,8;14;75,8;51;
2000-05-22;0;30,6;21,4;14,2;75,3;49;
2000-05-23;0;31,8;21,5;14;74,8;44;
2000-05-24;0;33;23,1;14,2;67,3;43;
2000-05-25;0;32,2;23;15,8;74;46;
2000-05-26;0;32,6;23,1;15,8;72;43;
2000-05-27;0;33,2;22,7;15,4;67;37;
2000-05-28;0;31,8;23,3;16,6;73,8;48;
2000-05-29;0;32,2;23,1;16,2;76;52;
2000-05-30;0;32,9;22,2;15,4;69;32;
2000-05-31;0;32,8;21,9;14,4;71;40;
2000-06-01;0;31,4;23,2;16,8;73;50;
2000-06-02;0;30,4;22,2;16,6;80,3;59;
2000-06-03;0;33;22,7;13,2;70,8;40;
2000-06-04;0;33,6;24,8;16,4;55;36;
2000-06-05;0;32,4;23;15,6;66,8;38;
2000-06-06;0;32,5;21,8;14,4;64,8;31;
2000-06-07;0;32,8;21,6;13,4;65,3;30;
2000-06-08;0;32;21,2;13;67,8;40;
2000-06-09;0;32,4;20,9;12,6;65,8;34;
2000-06-10;0;32,9;21,3;12,2;63,5;32;
2000-06-11;0;32,5;21,7;16,4;66;35;
2000-06-12;0;32,4;21,2;12,8;61,8;30;
2000-06-13;0;32,5;21,5;12,8;69,5;38;
2000-06-14;0;33,6;22,7;14,4;67,5;34;
2000-06-15;0;34;23;14,6;66,5;33;
2000-06-16;0;33;23,4;16;69,5;37;
2000-06-17;0;30,8;21,3;14,8;75;49;
2000-06-18;0;26,9;19,3;12,4;79,8;63;
2000-06-19;0;23;17,7;12,4;79,5;67;
2000-06-20;0;26,5;17,9;13,6;79,8;61;
2000-06-21;0;22,2;17,2;14,6;85,8;73;
2000-06-22;0;30,3;19,4;11,1;73;47;
2000-06-23;0;33,4;21,9;12;62,8;31;
2000-06-24;0;34,4;23,7;15;63;38;
2000-06-25;0;34;23,4;17,4;66,3;41;
2000-06-26;0;33,8;22,4;14,2;63,5;31;
2000-06-27;0;33,2;21,7;13,2;57,8;28;
2000-06-28;0;33,6;21,6;12,6;63,3;29;
2000-06-29;0;33,6;23,8;14,2;60,5;37;
2000-06-30;0;32,8;23,5;17,4;73,3;46;
2000-07-01;0;31,7;22,2;17;65,8;33;
2000-07-02;0;33,4;22,4;14,4;70;45;
2000-07-03;null;33,6;23;15;67,5;36;
2000-07-04;null;32;22,2;16,2;72;48;
2000-07-05;null;29;20,5;13,4;66,3;47;
2000-07-06;null;30,4;21,3;14,2;61;37;
2000-07-07;null;32,6;21,8;12,4;60,5;31;
2000-07-08;null;32,8;22,5;15,3;61,3;33;
2000-07-09;null;33,9;23,4;15,2;56,5;29;
2000-07-10;null;33,4;23,7;16,4;60;32;
2000-07-11;null;23,6;16,3;13,2;73,5;54;
2000-07-12;null;15;11,7;9,7;77,3;69;
2000-07-13;null;20;13,3;8,9;62;48;
2000-07-14;null;28,8;16,8;6,1;59,8;36;
2000-07-15;0;32,9;21,3;10,7;57,3;37;
2000-07-16;0;24,4;17,8;14,6;54,3;40;
2000-07-17;0;26,4;15,4;6,9;59,8;54;
2000-07-18;0;32;18,3;7,1;53,3;26;
2000-07-19;0;30,4;19,3;9,9;50,8;31;
2000-07-20;0;27,8;18;10,5;59;37;
2000-07-21;0;34,2;20,9;10,1;55,5;24;
2000-07-22;0;33,2;23;13,2;75;56;
2000-07-23;0;25,2;15,2;10,1;86;71;
2000-07-24;0;24,4;15,9;10,3;63;37;
2000-07-25;0;31,6;19,8;10,5;53;34;
2000-07-26;0;32,6;21,1;11,6;57,8;35;
2000-07-27;0;35;22,7;12,6;58,5;34;
2000-07-28;0;35,4;23,6;15;59,8;31;
2000-07-29;null;34,8;23;15,2;54,5;22;
2000-07-30;null;35;21,5;11,7;53,5;22;
2000-07-31;0;33,4;21,6;14,2;52,5;28;
2000-08-01;0;34,7;22,1;13,4;55,8;30;
2000-08-02;0;35,6;22,3;12,8;54,5;27;
2000-08-03;0;31,2;23,3;17;64;46;
2000-08-04;0;32;23,3;17,4;65;45;
2000-08-05;0;35,2;23,8;15,6;58,3;33;
2000-08-06;0;35,5;24,8;17,6;57,3;36;
2000-08-07;0;36,2;24,8;16,4;56;33;
2000-08-08;0;36;24,1;15,8;56,8;29;
2000-08-09;0;36,4;24,2;16,6;53,8;27;
2000-08-10;0;35,4;25;14,8;56;35;
2000-08-11;0;28,2;21,1;18,7;68,3;59;
2000-08-12;0;25,2;18,4;13,8;76,3;65;
2000-08-13;0;34,8;23,2;13;58,8;40;
2000-08-14;0;35,7;24,5;15,4;63,5;34;
2000-08-15;0;33,9;23,4;13,8;78,8;62;
2000-08-16;5,7;32;24,4;19,6;76,8;54;
2000-08-17;0;35,8;25,3;19;63,8;32;
2000-08-18;0;35;25,2;18,8;58,8;34;
2000-08-19;null;36;24,8;16,3;57,8;30;
2000-08-20;null;36;null;15,2;null;25;
2000-08-21;0;36,4;25,1;15,2;52,3;26;
2000-08-22;0;36,2;25,7;16,8;47,8;28;
2000-08-23;0;36,7;25,3;17;52,8;27;
2000-08-24;0;37,3;26,2;17,6;47;24;
2000-08-25;0;36,2;26,2;19,2;50,3;27;
2000-08-26;0;36,8;23,5;18;68,3;27;
2000-08-27;0;38;26,7;18,2;54,3;28;
2000-08-28;0;36,3;26,3;21,6;67,3;39;
2000-08-29;8,4;23,4;21,3;19,8;88,5;82;
2000-08-30;1,6;33,1;24,3;18,2;72,8;53;
2000-08-31;0;37;26,2;18,8;62,5;32;
2000-09-01;2,4;27;23,8;21,4;87,8;67;
2000-09-02;1,8;25,8;22,2;20;83,8;80;
2000-09-03;0;23,4;19,7;17,6;84;76;
2000-09-04;0;23,4;null;17,4;null;48;
2000-09-05;0;34,2;24,6;18,6;75,5;42;
2000-09-06;5;34,7;25,9;20;69,5;43;
2000-09-07;0;34,5;24,9;20,4;90;70;
2000-09-08;8,7;32,4;24,8;21;78,3;52;
2000-09-09;1,9;30,4;23,7;21,6;89,5;81;
2000-09-10;3,3;34,7;26,8;20;66,8;45;
2000-09-11;0;35,9;28,6;21,2;54,5;41;
2000-09-12;0;35,3;27,5;22,6;67,8;54;
2000-09-13;0;35,6;27,2;21,2;70,8;55;
2000-09-14;41,6;28,3;23,9;20,8;86,8;73;
2000-09-15;0;25,6;21,8;19,6;81,5;82;
2000-09-16;0;27,8;21,5;18;77,8;67;
2000-09-17;0;32,4;24,4;17,2;74,8;54;
2000-09-18;0;35,4;27,2;20;65,5;41;
2000-09-19;0;36,5;27,4;20,5;58,5;35;
2000-09-20;0;35,9;26,5;18,4;55;32;
2000-09-21;0;37;26,9;17,8;51;27;
2000-09-22;0;37,4;26,7;18;54;28;
2000-09-23;0;36,4;26,3;19;53,3;31;
2000-09-24;0;34,8;25,4;19;64,8;53;
2000-09-25;0;26;21;19,6;77,8;66;
2000-09-26;0;22,8;19,3;17,2;68;63;
2000-09-27;0;29,5;21,7;14,8;69;51;
2000-09-28;0;31,2;24,4;20;70,3;54;
2000-09-29;0;32,6;23,7;19;72,3;47;
2000-09-30;6,5;33,8;25,2;18,8;63;40;
2000-10-01;null;33,8;null;23,2;null;69;
2000-10-02;null;null;null;null;null;null;
2000-10-03;null;null;null;null;null;null;
2000-10-04;null;null;null;null;null;null;
2000-10-05;null;null;null;null;null;null;
2000-10-06;null;null;null;null;null;null;
2000-10-07;null;null;null;null;null;null;
2000-10-08;null;null;null;null;null;null;
2000-10-09;null;null;null;null;null;null;
2000-10-10;null;null;null;null;null;null;
2000-10-11;null;null;null;null;null;null;
2000-10-12;null;null;null;null;null;null;
2000-10-13;null;null;null;null;null;null;
2000-10-14;null;null;null;null;null;null;
2000-10-15;null;null;null;null;null;null;
2000-10-16;null;null;null;null;null;null;
2000-10-17;null;null;null;null;null;null;
2000-10-18;null;null;null;null;null;null;
2000-10-19;null;null;null;null;null;null;
2000-10-20;null;null;null;null;null;null;
2000-10-21;null;null;null;null;null;null;
2000-10-22;null;null;null;null;null;null;
2000-10-23;null;null;null;null;null;null;
2000-10-24;null;null;null;null;null;null;
2000-10-25;null;null;null;null;null;null;
2000-10-26;null;null;null;null;null;null;
2000-10-27;null;null;null;null;null;null;
2000-10-28;null;null;null;null;null;null;
2000-10-29;null;null;null;null;null;null;
2000-10-30;null;null;null;null;null;null;
2000-10-31;null;null;null;null;null;null;
2000-11-01;0;25,4;null;null;null;54;
2000-11-02;null;null;null;null;null;76;
2000-11-03;29,7;31;25;21,6;85;69;
2000-11-04;0;31;25,6;23;78,3;50;
2000-11-05;0;null;null;null;null;65;
2000-11-06;8,3;null;null;null;null;70;
2000-11-07;0;null;null;null;null;51;
2000-11-08;null;32,7;27,5;25,8;81,3;73;
2000-11-09;1;34;26,2;22;76,5;53;
2000-11-10;,8;32,2;25,5;21,6;82;60;
2000-11-11;16,7;33,4;26,5;21,3;76,3;55;
2000-11-12;0;33,4;26,7;22,6;79,3;56;
2000-11-13;,4;33,4;26,4;23,4;79;54;
2000-11-14;9,5;29,1;24,5;21,6;84,5;74;
2000-11-15;0;null;null;null;null;59;
2000-11-16;3,5;null;null;null;null;64;
2000-11-17;0;27,6;24,6;19,7;80,3;77;
2000-11-18;3,8;30,3;24,7;22,2;84,3;76;
2000-11-19;null;31,4;24,1;20,4;91;88;
2000-11-20;1,7;31,9;24,4;21,2;79,5;60;
2000-11-21;4,8;30,4;23,6;20,8;88;83;
2000-11-22;7,6;33,1;25,2;21,2;83,8;67;
2000-11-23;7,8;null;null;null;null;63;
2000-11-24;0;null;null;null;null;78;
2000-11-25;7,8;29,4;23,8;21,4;null;85;
2000-11-26;0;32,4;24,3;21;83,8;54;
2000-11-27;4,8;29;24,6;22;88,3;83;
2000-11-28;0;31,1;25,4;21,6;86,5;79;
2000-11-29;3,1;28,4;24,4;22,2;89;82;
2000-11-30;7,1;30,9;25,3;21,3;83;66;
2000-12-01;23,2;32,5;24,9;20,8;81,8;61;
2000-12-02;1,2;31;24,9;20,8;null;86;
2000-12-03;1;32,5;25,5;20,8;85,8;79;
2000-12-04;,7;null;null;null;null;60;
2000-12-05;0;30,8;25,7;22,8;null;86;
2000-12-06;1;30,8;null;21,9;83,3;63;
2000-12-07;10,5;31,5;25,6;23;88;67;
2000-12-08;7,3;29,2;25,5;23,4;88,3;69;
2000-12-09;18;30,7;26,1;23,2;87;73;
2000-12-10;0;29,4;25;23,2;89,8;78;
2000-12-11;17,5;31,2;25,8;22,4;88,5;80;
2000-12-12;0;31,3;25,9;23;88,3;82;
2000-12-13;,5;30,8;25,9;23;85;73;
2000-12-14;6,3;29,2;24,4;22;89,8;71;
2000-12-15;12,5;26,3;24,2;21,9;94,8;89;
2000-12-16;16,9;30;25,3;21,6;78,3;72;
2000-12-17;,9;26,4;21;19,2;null;56;
2000-12-18;0;27,8;22,3;18;74,3;57;
2000-12-19;0;33,2;23,9;16,2;68,8;43;
2000-12-20;0;29,4;24,6;19,9;77,5;63;
2000-12-21;0;31;26,2;22,8;74;63;
2000-12-22;0;34;26,6;20,8;69,3;48;
2000-12-23;0;35,8;27,8;23;69;45;
2000-12-24;4,1;27,4;24,7;23,2;92,3;78;
2000-12-25;10,4;null;null;null;null;58;
2000-12-26;0;33,8;26;21,2;80;63;
2000-12-27;0;33,3;26,4;21,2;77,5;61;
2000-12-28;,2;34,8;27,2;21;68,8;46;
2000-12-29;0;35,2;26,6;20,8;73,3;47;
2000-12-30;null;null;null;null;null;79;
2000-12-31;null;null;null;null;null;null;
2001-01-01;0;null;null;null;null;61;
2001-01-02;37,4;31;null;21,3;85,3;79;
2001-01-03;0;null;null;null;null;61;
2001-01-04;0;null;null;null;null;58;
2001-01-05;3,4;null;null;null;null;59;
2001-01-06;0;32,6;25;20,3;80,8;51;
2001-01-07;null;null;null;null;null;94;
2001-01-08;0;31,4;null;null;null;null;
2001-01-09;0;31;24,4;21,6;91,8;82;
2001-01-10;19,9;32,2;null;21;79,8;50;
2001-01-11;2,8;null;null;null;null;68;
2001-01-12;13;null;null;null;null;64;
2001-01-13;19,8;30;24,6;21;77;54;
2001-01-14;0;24,2;22,7;22;89,8;77;
2001-01-15;,7;null;null;null;null;56;
2001-01-16;0;null;null;null;null;81;
2001-01-17;4,1;33,4;25,8;19;78,8;56;
2001-01-18;0;32,7;24,7;20,6;86;62;
2001-01-19;3,3;30,4;24,1;20,4;87,3;79;
2001-01-20;0;31,9;25,2;21,8;78,8;68;
2001-01-21;0;null;null;null;null;87;
2001-01-22;0;null;null;null;null;78;
2001-01-23;0;null;null;null;null;51;
2001-01-24;1,6;31,5;25,4;22;90,8;87;
2001-01-25;3;31,5;24,1;21,7;93,5;89;
2001-01-26;18,5;31,6;24,5;20,6;88,5;88;
2001-01-27;18,2;32,6;25,1;20,2;84;61;
2001-01-28;0;34,8;27,3;20,5;70,3;60;
2001-01-29;,2;31,2;25,2;22,4;81,3;64;
2001-01-30;0;32,7;25,5;22;83,3;58;
2001-01-31;1,7;32,4;25,2;22;85;62;
2001-02-01;1,6;32,4;26;21;82,3;69;
2001-02-02;,6;32,2;25,4;22,4;82,5;63;
2001-02-03;12,4;33,6;23,8;20,2;85,8;57;
2001-02-04;61,5;32,3;24,4;20;85,5;74;
2001-02-05;0;34,8;26,4;20;70,3;49;
2001-02-06;null;null;null;null;null;69;
2001-02-07;5;34,5;26,7;20,6;78;63;
2001-02-08;0;33;27,4;23;77,3;73;
2001-02-09;0;32,7;26,4;23;75,5;64;
2001-02-10;0;null;null;null;null;70;
2001-02-11;null;null;null;null;null;null;
2001-02-12;0;34,1;27;21,8;79,5;67;
2001-02-13;0;33,5;26,1;22;81,3;71;
2001-02-14;0;33,6;24,7;22;87,3;70;
2001-02-15;4,1;29,9;24,8;21,2;67,8;68;
2001-02-16;0;32,4;25;21,6;92;57;
2001-02-17;6;30,4;25,4;22;81,8;70;
2001-02-18;32,9;27,4;23,1;21,6;92,8;83;
2001-02-19;23,9;31,6;24,3;21,6;90;73;
2001-02-20;6,4;32,4;25,6;21,6;79,3;58;
2001-02-21;0;32,4;25,4;21,3;83;57;
2001-02-22;null;null;null;null;null;93;
2001-02-23;28,5;30,3;24,8;20,4;85,5;68;
2001-02-24;3,7;32,8;24,6;21,2;85,5;65;
2001-02-25;51;31,2;24,4;20,6;86,3;68;
2001-02-26;0;null;null;null;null;70;
2001-02-27;5,4;null;null;null;null;92;
2001-02-28;23,6;null;null;null;null;64;
2001-03-01;1,9;null;null;null;null;78;
2001-03-02;5,9;31,8;24,6;21,4;86;60;
2001-03-03;7,5;30,8;25,3;22,3;92;88;
2001-03-04;14,9;null;null;null;null;96;
2001-03-05;0;30;25,3;21,6;null;87;
2001-03-06;1;29,5;24;21,6;94;86;
2001-03-07;67,7;32,7;25,1;21,4;81,3;59;
2001-03-08;0;33,3;25,5;22,4;92,3;88;
2001-03-09;1,9;null;null;null;null;69;
2001-03-10;0;31;25,2;22,8;87,8;78;
2001-03-11;15,5;28,7;23,9;22;95;89;
2001-03-12;18,8;30,5;24,6;22;88,8;84;
2001-03-13;9,5;31,6;24,9;20,6;null;64;
2001-03-14;34,6;29;24,6;22,4;86,5;73;
2001-03-15;4,3;29,6;24,2;22,5;95;90;
2001-03-16;10,6;null;null;null;null;61;
2001-03-17;10,8;32,6;25,7;21,6;82,8;65;
2001-03-18;,6;33;25,4;21,6;79,3;50;
2001-03-19;2,5;30,9;23,4;20,4;96,3;87;
2001-03-20;62,7;null;null;null;null;62;
2001-03-21;0;34,2;25,3;20,2;80,8;53;
2001-03-22;0;null;null;null;null;64;
2001-03-23;3,5;34;24,9;20,8;85,3;54;
2001-03-24;4;34;25,4;21,2;83,5;58;
2001-03-25;null;null;null;null;null;58;
2001-03-26;0;33,2;24,9;20,8;92,3;85;
2001-03-27;101,5;32,5;24,7;21,8;84,3;58;
2001-03-28;0;null;null;null;null;78;
2001-03-29;22;31,4;25,6;22,4;83,8;65;
2001-03-30;0;32,9;26,5;22,6;79,3;59;
2001-03-31;0;33,4;null;21,4;null;52;
2001-04-01;3,6;31,6;25,7;22,9;89;88;
2001-04-02;0;28,5;23,5;20,5;85,3;76;
2001-04-03;1,2;null;null;null;null;83;
2001-04-04;5,9;null;null;null;null;57;
2001-04-05;0;34,2;25;20,8;84,3;53;
2001-04-06;null;null;null;null;null;96;
2001-04-07;null;33,4;null;null;null;null;
2001-04-08;null;33,9;null;null;null;null;
2001-04-09;0;33,9;25,5;20;77;45;
2001-04-10;0;34,5;25,4;19,6;76;43;
2001-04-11;0;34,8;25,2;18,4;73;44;
2001-04-12;0;null;null;null;null;46;
2001-04-13;0;null;null;null;null;57;
2001-04-14;null;null;null;null;null;null;
2001-04-15;null;null;null;null;null;null;
2001-04-16;0;null;null;null;null;52;
2001-04-17;0;33,8;25,1;18,9;75,5;50;
2001-04-18;0;34;25;19;78,8;51;
2001-04-19;0;34,4;25,8;19;74,8;50;
2001-04-20;0;null;null;null;null;58;
2001-04-21;0;34;26,1;21,4;76,8;62;
2001-04-22;13,9;30,8;24,6;22;82,8;60;
2001-04-23;1,4;31,2;25,8;23;79,8;63;
2001-04-24;0;32,5;23,9;20,4;89,3;64;
2001-04-25;62;31,4;24,4;22;86,8;70;
2001-04-26;7,8;31,8;24,9;21,3;84,5;63;
2001-04-27;0;33,4;25,3;20;77,8;41;
2001-04-28;0;33,6;24,8;18,8;77,5;47;
2001-04-29;0;30,5;23,3;18,8;87;71;
2001-04-30;0;31,6;23,6;17,9;82,8;62;
2001-05-01;0;33,3;24,5;18,4;78,8;51;
2001-05-02;0;34,3;24,5;18,8;79;51;
2001-05-03;0;33,8;25,1;18,4;74,3;53;
2001-05-04;0;30,6;22,7;19,6;86,5;71;
2001-05-05;0;21,8;18,7;16,8;86,5;78;
2001-05-06;0;30,3;21,6;14,2;78,8;58;
2001-05-07;0;31,2;22,9;17,4;80,3;60;
2001-05-08;0;31;22,7;17;null;52;
2001-05-09;0;31,4;22,1;15,2;77,8;46;
2001-05-10;0;31,2;22,9;17,8;82;58;
2001-05-11;0;26,3;21,8;16,5;89;82;
2001-05-12;0;29,8;23,4;19,6;82,3;66;
2001-05-13;0;27;21,1;18;82,5;68;
2001-05-14;0;23,7;20,5;19;88,8;78;
2001-05-15;0;31,6;23,3;17;81,3;59;
2001-05-16;0;31,3;24,2;18,4;81,5;77;
2001-05-17;0;24,8;20,7;19;83,5;69;
2001-05-18;0;30;21,4;15,2;78,3;57;
2001-05-19;0;32;23,1;16,4;78,5;57;
2001-05-20;0;33,6;23,9;17;76;49;
2001-05-21;0;33,4;23,5;17,4;76,8;45;
2001-05-22;0;33,9;24,5;17,8;73,8;51;
2001-05-23;0;26,3;21,8;19,8;88,5;78;
2001-05-24;19,1;29,2;23;19;null;63;
2001-05-25;0;30,6;23,9;19,4;84,5;58;
2001-05-26;1,2;25,5;21,9;20;96;91;
2001-05-27;61,5;28,8;22,6;20,2;null;98;
2001-05-28;24,1;null;null;null;null;66;
2001-05-29;7,7;32,2;24,6;21;84;56;
2001-05-30;0;33,2;24,9;19,9;82,8;59;
2001-05-31;0;33,4;24,4;19,2;null;54;
2001-06-01;0;33,9;23,5;18;76,5;42;
2001-06-02;0;32;22,2;16,6;77,5;44;
2001-06-03;0;null;null;null;null;86;
2001-06-04;0;32;21,7;16,8;82;57;
2001-06-05;9,7;null;null;null;null;51;
2001-06-06;null;null;null;null;null;null;
2001-06-07;0;32,7;22,6;17,2;76,3;44;
2001-06-08;null;null;null;null;null;85;
2001-06-09;null;null;null;null;null;null;
2001-06-10;null;null;null;null;null;null;
2001-06-11;null;null;null;null;null;null;
2001-06-12;null;null;null;null;null;null;
