Nome: COTRIGUACU
Codigo Estacao: 82927
Latitude: -9.92
Longitude: -58.27
Altitude: 250
Situacao: Desativada
Data Inicial: 2000-01-01
Data Final: 2000-11-07
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);
2000-05-04;null;33,2;25,9;20,8;84,3;67;
2000-05-05;null;33;null;21;86,3;71;
2000-05-06;null;34;26,9;22,5;81,8;61;
2000-05-07;null;31,2;null;24,8;82,5;59;
2000-05-08;null;33,2;26,1;22,7;86,3;75;
2000-05-09;null;33,8;25,8;22;85,8;72;
2000-05-10;null;32;25,5;21,8;89,5;73;
2000-05-11;null;33,6;26,6;21,4;84,8;71;
2000-05-12;null;33,8;26,7;22,7;91,8;87;
2000-05-13;null;34;26,1;22,5;95,5;92;
2000-05-14;null;32,6;25,2;21;95,5;93;
2000-05-15;null;33,2;25,9;21,4;90,3;74;
2000-05-16;null;33,4;26,1;21;90,3;90;
2000-05-17;null;33;26,4;25,2;84,3;71;
2000-05-18;null;33;null;20;null;73;
2000-05-19;null;30,6;23,4;20;86,3;66;
2000-05-20;null;34,2;25,4;20;86;66;
2000-05-21;null;31;24,7;23,6;null;92;
2000-05-22;null;32,2;null;24,6;null;64;
2000-05-23;null;33;25,8;21;82,8;67;
2000-05-24;null;32,8;25,8;21,4;82,8;66;
2000-05-25;null;33,2;26;21,6;86,5;65;
2000-05-26;null;35,6;25,9;21;84,5;67;
2000-05-27;null;32,8;25,4;21,6;77,8;61;
2000-05-28;null;33;25,1;21;78,8;56;
2000-05-29;null;33,2;24,6;21,2;79,3;52;
2000-05-30;null;33;24,8;21;80,5;56;
2000-05-31;null;33,2;24,5;20;81;55;
2000-06-01;null;33;25,1;21,2;82,3;59;
2000-06-02;null;33;26,4;21,4;82,8;59;
2000-06-03;null;31,6;null;20;null;62;
2000-06-04;null;33,8;26,3;21,9;79,5;63;
2000-06-05;null;34,9;25,6;21,2;84,5;60;
2000-06-06;null;34,2;25;21,4;81,5;62;
2000-06-07;null;32,4;24,4;21,2;82,3;59;
2000-06-08;null;33;24,7;20;83;63;
2000-06-09;null;32,6;26,2;21,4;80,5;61;
2000-06-10;null;32,6;25,4;21;80,3;63;
2000-06-11;null;33,2;25,5;22,7;null;83;
2000-06-12;null;33,2;null;20,8;null;66;
2000-06-13;null;34,6;25,8;21;79,8;58;
2000-06-14;null;34;26,2;21,2;null;85;
2000-06-15;null;33,2;25,2;20;81,3;59;
2000-06-16;null;33;25,2;20,2;78,5;67;
2000-06-17;null;33;null;21;null;72;
2000-06-18;null;33,2;null;21;null;92;
2000-06-19;null;32,4;null;20,4;null;99;
2000-06-20;null;31;null;20;null;61;
2000-06-21;null;31;null;27,5;null;85;
2000-06-22;null;30;null;18,6;null;89;
2000-06-23;null;32;null;19;null;60;
2000-06-24;null;33,6;null;20,2;null;89;
2000-06-25;null;32;null;null;null;null;
2000-06-26;null;32;null;20;null;92;
2000-06-27;null;null;null;null;null;null;
2000-06-28;null;32;null;21;null;64;
2000-06-29;null;34;26,1;21,2;85,5;65;
2000-06-30;null;33;25,4;20;83;66;
2000-07-01;null;33,4;null;22,5;null;67;
2000-07-02;null;33,4;null;25,6;84,3;68;
2000-07-03;null;33,4;null;20,8;null;73;
2000-07-04;null;33,8;25,9;20,6;82,5;64;
2000-07-05;null;33,8;null;20,2;79;57;
2000-07-06;null;32,8;25,1;19,4;78,5;56;
2000-07-07;null;33;25,9;24,2;76,3;56;
2000-07-08;null;33;26,1;21;82;58;
2000-07-09;null;33,8;null;25,6;82,5;62;
2000-07-10;null;33,8;25,5;21;83,8;71;
2000-07-11;null;33,2;25,5;21;85,8;67;
