Nome: CACERES
Codigo Estacao: 83405
Latitude: -16.04972221
Longitude: -57.68083332
Altitude: 118
Situacao: Desativada
Data Inicial: 2000-01-01
Data Final: 2014-07-02
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);
2000-01-01;0;32;26,5;24,3;89,3;76;
2000-01-02;3,4;33;27,4;22,5;77;64;
2000-01-03;0;35,6;27;19,1;78,5;62;
2000-01-04;0;37;28,5;22,3;71;52;
2000-01-05;0;36,6;27,3;22,3;74;49;
2000-01-06;4,6;34,9;27,2;22,1;77,5;61;
2000-01-07;17,3;32;25,6;22,3;86,3;70;
2000-01-08;0;32;28,3;22,8;75,8;82;
2000-01-09;0;33,4;28,7;22,9;71,8;62;
2000-01-10;21,4;29;25,7;21,7;87;72;
2000-01-11;12;32;27,6;22,8;77,3;66;
2000-01-12;0;33,2;28,1;22,7;74,5;61;
2000-01-13;0;32,6;28,2;24,5;77,5;66;
2000-01-14;0;32;26,1;22,9;81,8;66;
2000-01-15;8;32,6;27,8;22,9;75;61;
2000-01-16;5,8;31,8;27,5;22,3;77;71;
2000-01-17;0;34,6;28,9;22,5;70,3;57;
2000-01-18;0;31,2;26,8;22,4;84,8;72;
2000-01-19;5;32,4;27,2;22,3;79;66;
2000-01-20;0;34,2;28,3;23,5;74,3;62;
2000-01-21;0;33,4;27,9;23,7;74;58;
2000-01-22;0;34,8;29,3;23,7;71;61;
2000-01-23;0;35;28,2;23,7;74,3;59;
2000-01-24;0;34,2;28,3;23,3;72;59;
2000-01-25;0;35,6;28,2;24,9;84,8;71;
2000-01-26;1;34;28,1;23,1;78,3;66;
2000-01-27;,8;29,8;25,8;23,7;89,8;80;
2000-01-28;0;32,6;25,8;23,1;84;66;
2000-01-29;97,4;31,2;25,4;23,1;88,5;70;
2000-01-30;0;34;26,7;23,1;80;59;
2000-01-31;0;34,4;27,4;23,3;79;58;
2000-02-01;0;35;27,3;23,7;81,5;62;
2000-02-02;0;35,3;27,8;22,7;78,5;58;
2000-02-03;0;34;27,1;23,9;78,8;58;
2000-02-04;3,3;34;26,6;21;83,3;65;
2000-02-05;3,3;34;27,5;22,3;82;78;
2000-02-06;1,7;34;26,7;22,5;89;79;
2000-02-07;54,5;31;26,8;23,1;87,8;70;
2000-02-08;0;32;25,5;23;90,8;79;
2000-02-09;31,9;28;25,6;23,3;93;91;
2000-02-10;4,7;26,6;24,1;22,9;93,8;93;
2000-02-11;31,3;29;24,5;22,5;93,3;88;
2000-02-12;5,1;30;25,8;22,7;82,3;75;
2000-02-13;8,6;30,8;26;22,7;84,5;76;
2000-02-14;23;27;22,8;20,5;88,3;90;
2000-02-15;10;27;24,3;20,5;84;76;
2000-02-16;,6;29;25,4;20,7;85;77;
2000-02-17;9,4;26,6;23,9;20,7;85;84;
2000-02-18;,8;32,8;26,7;19,7;74;62;
2000-02-19;0;31,2;26,9;22,9;79;72;
2000-02-20;6;33,4;27,8;22,5;82,8;76;
2000-02-21;0;31,4;27;22,2;77,8;68;
2000-02-22;14;30;26,4;21,9;84;77;
2000-02-23;0;32,8;27;22,3;87;82;
2000-02-24;0;34,6;28,1;23,1;79;62;
2000-02-25;0;35;27,3;23,3;86,3;66;
2000-02-26;0;35;28,5;22,9;86,3;85;
2000-02-27;0;34,8;27,7;23,9;78;61;
2000-02-28;0;34;28;24,3;81,3;64;
2000-02-29;58;33;26,2;22,5;84,5;77;
2000-03-01;0;27;23,9;22,5;90,5;84;
2000-03-02;0;32,4;26,5;21,7;81,8;63;
2000-03-03;0;32;27;23,3;87,5;71;
2000-03-04;11,5;32,2;26,7;23,1;83,8;60;
2000-03-05;0;32,6;26,4;22,7;81,3;58;
2000-03-06;0;32,2;26,9;22,5;87;77;
2000-03-07;0;32;26,5;23,3;93,8;89;
2000-03-08;0;32,6;27,7;22,9;78,8;64;
2000-03-09;0;32,8;26,9;22,8;78,5;65;
2000-03-10;0;31,4;26,9;23;78,3;65;
2000-03-11;0;28,6;25;22,9;93,5;79;
2000-03-12;32;34,8;27,3;23,7;89,5;88;
2000-03-13;21;32,8;26,7;22,3;83,8;65;
2000-03-14;0;31;24,7;22,5;94;83;
2000-03-15;17,7;29;25,7;22,1;89,5;81;
2000-03-16;8,4;32,2;26,3;22,5;84,3;62;
2000-03-17;0;30,8;26,8;22,9;74;76;
2000-03-18;39,8;27,6;24,1;21,5;87,5;63;
2000-03-19;1,4;30,6;26,5;21,7;77,8;71;
2000-03-20;0;31,8;27,2;22,1;78,8;71;
2000-03-21;0;32,4;27,3;22,7;84,8;76;
2000-03-22;1,4;31,8;27,5;22,8;78;67;
2000-03-23;7;31,8;27,6;22,9;81;72;
2000-03-24;0;32,6;27,6;21,5;75,5;64;
2000-03-25;0;36,2;28,9;24,7;82;64;
2000-03-26;0;34,8;27,7;24,9;84,8;64;
2000-03-27;0;35,6;28,3;23,1;73,5;56;
2000-03-28;0;28;23,8;21,2;92,5;81;
2000-03-29;58,2;23,4;20,9;17,7;87,5;80;
2000-03-30;0;28,6;23,4;18,5;89,3;79;
2000-03-31;0;33,4;25,1;19,7;82;69;
2000-04-01;0;31;25,1;21,9;85;83;
2000-04-02;35;32,2;26,3;21,3;81,5;62;
2000-04-03;7,5;34;26,1;20,7;80,5;68;
2000-04-04;4,6;28,6;25,4;20,7;84;65;
2000-04-05;0;31,6;27,3;22,3;76,3;65;
2000-04-06;0;30;25,5;21,4;80,8;70;
2000-04-07;0;31;27,8;21,9;70,5;56;
2000-04-08;0;29,6;25,9;21,8;87;70;
2000-04-09;21,5;32;27,6;21,1;59,3;73;
2000-04-10;20,2;34,4;27,7;22,7;80,3;41;
2000-04-11;0;34;28,5;22,1;69;67;
2000-04-12;0;32;27,5;21,9;71;60;
2000-04-13;0;33;27,2;21,2;74,8;54;
2000-04-14;0;34,6;28,5;21,1;70,5;57;
2000-04-15;0;33,8;27,7;21,7;71;56;
2000-04-16;0;32,4;27,7;22,1;74,5;70;
2000-04-17;0;28,4;25,1;22,1;91,5;71;
2000-04-18;20,6;28,2;25,1;22,7;92,3;90;
2000-04-19;19,2;25,2;22,9;19,9;78,3;76;
2000-04-20;0;26,2;23,5;18,7;74,5;69;
2000-04-21;0;28,2;23,6;16,7;81,5;67;
2000-04-22;0;28;23,8;16,7;64,8;54;
2000-04-23;0;30,2;24,6;16,5;69,5;61;
2000-04-24;0;32,2;24,8;19;78,3;59;
2000-04-25;0;33,8;26,3;21,5;81,5;64;
2000-04-26;0;34,2;26,5;21,7;82,3;58;
2000-04-27;14,6;32,4;25,7;22,3;82,8;70;
2000-04-28;2,7;34;26,8;22,2;82,3;67;
2000-04-29;1,2;33,4;25,4;21,3;86;67;
2000-04-30;10;32,6;25,5;20,3;84,8;65;
2000-05-01;0;32;25,7;20,5;83,8;68;
2000-05-02;0;34;26,2;21,4;74,8;58;
2000-05-03;0;34,2;26,2;21,4;81;57;
2000-05-04;0;34;27,1;21,3;75,5;60;
2000-05-05;0;34;25,9;21,5;83;78;
2000-05-06;0;29;22,1;16,4;88,8;79;
2000-05-07;0;26;20,9;16,5;83;73;
2000-05-08;0;28;22,5;17,3;99,5;83;
2000-05-09;0;31;24,1;18,7;80;63;
2000-05-10;0;31;23,9;18,9;81,5;61;
2000-05-11;0;32;24,6;20,1;82,5;61;
2000-05-12;0;33,2;24,9;18,5;79;57;
2000-05-13;0;34,4;25,9;19,7;75,8;56;
2000-05-14;0;33,8;27,2;20,3;70,3;55;
2000-05-15;0;34,2;27,8;20,7;67,3;54;
2000-05-16;0;33,6;26,8;20,5;72,5;60;
2000-05-17;7;26,2;22,1;18;76,5;67;
2000-05-18;0;23;20;15,1;65,5;64;
2000-05-19;0;23,4;19,3;13,5;70,8;58;
2000-05-20;0;26,2;22,6;16,3;68;60;
2000-05-21;0;28,8;24,2;15,9;84,5;62;
2000-05-22;0;32,4;25,6;15,7;55,5;51;
2000-05-23;0;33,4;25,9;16,9;66,5;50;
2000-05-24;0;33,6;24,5;18;76,5;56;
2000-05-25;0;33,6;25,7;20,1;74,5;55;
2000-05-26;0;33,6;26,5;21,5;73,8;55;
2000-05-27;0;33,2;26,5;20;74,8;55;
2000-05-28;0;33;26,5;22,3;76;58;
2000-05-29;0;33;24,9;19,1;80;61;
2000-05-30;0;33,6;25,4;19,7;74,8;58;
2000-05-31;0;31,4;23,4;17,5;80,5;62;
2000-06-01;0;29;23,3;20,4;83,5;71;
2000-06-02;0;31;22,7;16,5;78,5;56;
2000-06-03;0;32,4;23,9;18,1;79,8;52;
2000-06-04;0;33,8;25,4;19,9;75,5;52;
2000-06-05;0;33,8;26;20,1;67,5;50;
2000-06-06;0;33,6;24,5;19,1;73,3;50;
2000-06-07;0;33,4;24;18,5;72,5;49;
2000-06-08;0;34;24,1;17,3;70,3;44;
2000-06-09;0;33,4;24,3;18,7;76,8;54;
2000-06-10;0;33;23,9;16,5;68,8;51;
2000-06-11;0;33;23,8;17,9;71,8;48;
2000-06-12;0;33,2;24,1;17,3;69,5;46;
2000-06-13;0;31,4;25,7;19,7;70,5;56;
2000-06-14;0;32,2;26,4;20,3;70,5;54;
2000-06-15;0;34,2;27,4;21,1;72,5;57;
2000-06-16;0;33,8;27,5;20,9;77,5;60;
2000-06-17;0;23,2;20;16,3;65,8;73;
2000-06-18;0;32,3;20,8;15,5;90,5;50;
2000-06-19;0;20;16,3;12,9;82,5;79;
2000-06-20;0;18,6;16,1;12,3;75,8;71;
2000-06-21;0;21,6;18,1;12,5;67,5;64;
2000-06-22;0;27,8;22,1;17,3;69;60;
2000-06-23;0;33;23,5;17;79,8;55;
2000-06-24;0;34,6;25,3;14,1;65,8;51;
2000-06-25;0;33,4;25,7;19,6;69;51;
2000-06-26;0;33,6;25,5;20,5;76,8;56;
2000-06-27;0;33,4;23,4;17,1;73,5;49;
2000-06-28;0;33;24;17,1;70,5;46;
2000-06-29;0;35;25,9;19,5;66,5;46;
2000-06-30;null;34,2;25,9;20,9;74,8;56;
2000-07-01;0;33,4;26,6;20;66,5;46;
2000-07-02;0;33,6;24,5;18;74;46;
2000-07-03;0;25,8;20,2;18;91,8;77;
2000-07-04;0;27,4;20,9;17,5;84,5;70;
2000-07-05;0;32,6;22,7;16,3;80;56;
2000-07-06;0;32,8;23,4;16,3;62,5;40;
2000-07-07;0;33;23,4;16,1;65,5;47;
2000-07-08;0;34;24,9;18,3;66,3;42;
2000-07-09;0;34,2;26,2;20,5;63;41;
2000-07-10;0;32,8;23,6;18,5;72;44;
2000-07-11;0;21,8;12,8;9,8;81;84;
2000-07-12;0;14,3;11;8,5;76,8;66;
2000-07-13;0;16,4;12;7,5;62,5;51;
2000-07-14;0;24,8;14,5;6,2;70,5;43;
2000-07-15;0;29,6;19,2;8,7;60,5;37;
2000-07-16;0;22,8;15,9;11,9;51,8;35;
2000-07-17;0;26,8;16,2;8,4;60;30;
2000-07-18;0;31,6;19,7;8,5;59,8;37;
2000-07-19;0;25,8;18,6;13,3;50,8;41;
2000-07-20;0;27;17;9,3;60,8;34;
2000-07-21;0;32,4;20,6;10,3;65;34;
2000-07-22;0;32,4;23,1;14,9;73;47;
2000-07-23;10;22;14,1;11,1;83,5;83;
2000-07-24;11,6;23;14,1;7,7;63,8;41;
2000-07-25;0;26,2;15,5;8,1;68,8;33;
2000-07-26;0;29,6;16,9;8,1;68,3;32;
2000-07-27;0;32;20,8;11,9;73,5;39;
2000-07-28;0;33;23;15,1;79,3;54;
2000-07-29;0;33,4;24,5;17,3;71;53;
2000-07-30;0;34,6;25,1;18,5;68,3;39;
2000-07-31;0;35;25,3;17,9;73,5;39;
2000-08-01;,6;34,8;25,4;19,1;65,5;40;
2000-08-02;0;35,8;26;18,5;60,3;31;
2000-08-03;0;28,8;23,2;19,9;77,5;56;
2000-08-04;0;29,4;22;16,7;76;56;
2000-08-05;0;34,6;24,5;15,1;64,5;38;
2000-08-06;0;34,8;26,6;20,1;59,8;47;
2000-08-07;0;36,6;25,5;17,5;59;34;
2000-08-08;0;36,8;26,1;18,7;63,5;52;
2000-08-09;0;35,8;26,4;18,3;59,3;42;
2000-08-10;0;31,4;24,1;21,4;78,5;56;
2000-08-11;0;22,2;17;14,8;75;72;
2000-08-12;0;22,4;17,6;12,1;59,8;53;
2000-08-13;0;27,4;21,5;11,9;61;45;
2000-08-14;0;34,5;25,7;14,8;62,3;38;
2000-08-15;0;34,8;26,7;17,1;62,3;43;
2000-08-16;3,4;36,2;27,4;21,1;69,5;42;
2000-08-17;0;35,8;27,8;20,3;64,8;40;
2000-08-18;0;35;27,4;24,5;69,5;47;
2000-08-19;4,6;35,4;27,4;19,9;68,3;47;
2000-08-20;0;36;28,1;19,5;56,8;37;
2000-08-21;0;37,2;27,8;20,1;53;36;
2000-08-22;0;37;25,8;18,1;56,8;38;
2000-08-23;0;37,2;26,7;17,9;52,5;47;
2000-08-24;0;37,3;26,2;18,1;62,5;45;
2000-08-25;0;37,8;28,2;19,5;52,5;51;
2000-08-26;0;38,1;29,3;22,6;59,8;48;
2000-08-27;0;38;28,3;22,1;54,8;38;
2000-08-28;0;32;26,1;23,2;65,3;56;
2000-08-29;0;31;23,4;16,1;75,8;56;
2000-08-30;0;34,4;26,2;17,4;68,5;40;
2000-08-31;0;37,4;28,3;21,3;63,3;43;
2000-09-01;10;30,4;21;15,4;83;64;
2000-09-02;0;26,8;19,7;15,3;70,8;60;
2000-09-03;0;21;17,4;14,1;79;67;
2000-09-04;0;31,8;23;17,3;72,5;50;
2000-09-05;0;34,8;26,9;18,3;62,5;46;
2000-09-06;0;35,6;27,7;22,7;66,8;45;
2000-09-07;0;36,2;28,3;20,1;61;46;
2000-09-08;0;35,6;28,7;23,1;63,8;50;
2000-09-09;0;37,2;30,3;24,3;54;41;
2000-09-10;0;37,6;29,8;24,3;65,8;48;
2000-09-11;0;37,1;29,9;25,7;62;39;
2000-09-12;23,8;32,4;26,7;21,9;75;58;
2000-09-13;0;33,8;28,1;22,1;72,5;55;
2000-09-14;0;31,8;27,2;22,1;67,8;61;
2000-09-15;0;26;21,4;17,7;62,5;60;
2000-09-16;0;26,1;20;15,1;71;58;
2000-09-17;0;null;null;15,9;67;55;
2000-09-18;0;null;null;20,1;66,5;44;
2000-09-19;1,8;null;null;22,7;67,5;60;
2000-09-20;0;null;null;22,1;61,8;39;
2000-09-21;0;null;null;22,6;58,3;45;
2000-09-22;0;null;null;20,9;62,8;42;
2000-09-23;0;null;null;21,9;69,5;48;
2000-09-24;0;null;null;22,3;66,5;45;
2000-09-25;0;null;null;17,9;76,8;67;
2000-09-26;0;null;null;15,7;63,8;54;
2000-09-27;0;null;null;15,3;76,3;60;
2000-09-28;,6;null;null;18,7;71,3;53;
2000-09-29;0;null;null;20,2;68,8;59;
2000-09-30;0;null;null;19,9;60;46;
2000-10-01;0;null;null;20,1;57;35;
2000-10-02;0;null;null;22,3;49,8;40;
2000-10-03;0;null;null;22,7;57,5;44;
2000-10-04;0;null;null;24,4;58,5;39;
2000-10-05;0;null;null;22,3;74,3;62;
2000-10-06;0;null;null;19,5;68;47;
2000-10-07;0;null;null;20,9;65,5;41;
2000-10-08;0;null;null;21,1;67;46;
2000-10-09;0;null;null;22,3;63,3;42;
2000-10-10;0;null;null;23,9;63;49;
2000-10-11;0;null;null;22,5;66,3;43;
2000-10-12;0;null;null;23,3;60,8;42;
2000-10-13;0;35,4;29,3;22,9;53,8;38;
2000-10-14;0;38,6;30,9;24,5;54,5;37;
2000-10-15;0;32,4;27,9;23,7;70;58;
2000-10-16;0;32,8;26,8;21,8;68,8;63;
2000-10-17;0;33,2;27,9;21,9;69,5;60;
2000-10-18;0;32,9;28,4;23,3;67;59;
2000-10-19;10,8;37,9;28,6;21,3;66,8;37;
2000-10-20;0;38,4;28,3;21,3;67;37;
2000-10-21;3,8;36;28;22,7;67,5;50;
2000-10-22;0;37,9;28,9;23,4;63;48;
2000-10-23;0;35,6;28,6;24,3;68;52;
2000-10-24;15;29,4;25,6;22,4;85,5;72;
2000-10-25;0;31,8;26,6;22,3;87,3;83;
2000-10-26;2,3;34,8;27,1;22,1;81,8;60;
2000-10-27;1,5;34,8;25,6;21,8;74,8;55;
2000-10-28;1,6;29,1;25,5;20,3;77,3;66;
2000-10-29;0;32,4;27,6;20,9;67,5;54;
2000-10-30;0;33,4;27,8;23,1;72,8;56;
2000-10-31;0;30,9;26,7;23,7;83,3;74;
2000-11-01;4;34,7;27,3;21,4;71,5;53;
2000-11-02;2;33,1;26,7;24;82,8;59;
2000-11-03;10,8;33,1;26,7;22,2;74,3;59;
2000-11-04;0;34,3;26,9;21,9;68,8;57;
2000-11-05;0;34,8;28,2;22,8;68;57;
2000-11-06;17,4;30,8;25,9;20,1;79,8;66;
2000-11-07;0;34,8;27,9;21,4;73,3;54;
2000-11-08;0;35,9;29,4;22,4;69,8;52;
2000-11-09;0;35,5;27,4;23,3;76,3;52;
2000-11-10;3;34,6;27,4;21,4;76;56;
2000-11-11;0;36,8;29,4;24;71,5;52;
2000-11-12;0;35,4;29,2;25;68,8;52;
2000-11-13;0;30,6;24,9;21,4;82;71;
2000-11-14;27,1;29,4;25,4;21,2;83,8;69;
2000-11-15;0;29,6;24;20,8;67,3;57;
2000-11-16;0;25,2;21;15,8;71,5;63;
2000-11-17;0;29,8;24,3;15,6;67,5;61;
2000-11-18;0;33;27,6;20,2;68;54;
2000-11-19;0;35;27,7;22;72,8;56;
2000-11-20;0;35,6;28,6;21,6;72;73;
2000-11-21;13,8;32,2;26,9;20,8;69,3;54;
2000-11-22;0;31,6;27,1;21,4;71;66;
2000-11-23;0;31,4;27,1;22,8;75,3;67;
2000-11-24;0;34,6;28,5;21,4;72,3;60;
2000-11-25;0;28,6;25,9;23,4;87,5;72;
2000-11-26;14,8;31,4;26,2;20,2;78;66;
2000-11-27;0;33,4;28,5;22,8;74,8;66;
2000-11-28;0;34,2;28,5;22,2;67,8;52;
2000-11-29;0;32,4;27,8;22;75;65;
2000-11-30;17;33;27;21,8;84,3;66;
2000-12-01;1,4;33,2;27,4;22,6;74;62;
2000-12-02;0;30,4;26,7;24;73,8;62;
2000-12-03;0;33,9;27,4;23,1;73,5;59;
2000-12-04;0;34,1;27,4;23,5;72,3;59;
2000-12-05;4,1;32,1;25,3;21,2;82,8;62;
2000-12-06;0;33,9;27,7;21,1;70,8;45;
2000-12-07;0;33,7;27,1;20,4;68,8;59;
2000-12-08;0;33,5;28,1;24,1;71,5;62;
2000-12-09;7,5;34,1;27,1;23,2;86,3;59;
2000-12-10;3,3;31,8;27,2;23,2;86;74;
2000-12-11;0;32,6;27,4;22,6;78,5;69;
2000-12-12;26,8;29,6;25,4;22,4;89,5;80;
2000-12-13;6,6;31,4;25,3;23;87,8;84;
2000-12-14;7,4;29,2;25,6;22,8;83,5;79;
2000-12-15;0;33,2;28,4;24,2;78,5;66;
2000-12-16;2,7;32;26,5;22;71,8;56;
2000-12-17;0;28;22,2;17,2;67;42;
2000-12-18;0;31,4;24,7;14,8;62,3;44;
2000-12-19;0;33,6;25,7;16;60,8;48;
2000-12-20;0;34,2;28,6;22;75,5;64;
2000-12-21;4;33,8;28,5;22,6;81,5;78;
2000-12-22;0;35,2;29,2;23,2;66;53;
2000-12-23;0;35,4;28,7;23,2;70,8;52;
2000-12-24;34;33,8;27,1;21,4;79,5;71;
2000-12-25;8,1;32,8;27,2;21,2;75,8;66;
2000-12-26;0;35,2;27,9;21,4;76,5;56;
2000-12-27;0;34,4;28,2;22,8;73,8;58;
2000-12-28;4;34,8;28,7;22,2;71,8;54;
2000-12-29;0;35,4;28,7;22,4;72,8;56;
2000-12-30;3;33,1;27,4;21,4;68,8;59;
2000-12-31;1,3;34,1;27,6;22,4;72,3;62;
2001-01-01;0;34,2;27,9;22,9;69,3;59;
2001-01-02;36,5;30,4;26,1;22,7;74,5;61;
2001-01-03;0;33,4;27,1;23,3;74,5;56;
2001-01-04;0;32,8;27;23,3;73,3;61;
2001-01-05;0;33;27,1;23;73,8;66;
2001-01-06;0;33,3;26,6;21,7;75,3;52;
2001-01-07;0;34,4;27;20,9;71,5;59;
2001-01-08;1;32,9;27,9;23,7;82,3;71;
2001-01-09;1;29,7;26;23,5;92,8;85;
2001-01-10;22;29,9;25,2;22,7;85,8;72;
2001-01-11;6,5;29,5;24,6;22,3;88,8;72;
2001-01-12;12,3;29,7;24,5;21,5;90,5;75;
2001-01-13;34,7;26,7;23,8;21,3;90,3;85;
2001-01-14;5,2;24,5;23,8;21,5;91;85;
2001-01-15;27,3;32,3;27,2;21,7;75,3;60;
2001-01-16;0;33,7;28,8;21,7;72,5;59;
2001-01-17;55,6;32,1;25;21,3;84;65;
2001-01-18;10,9;33,5;27,4;20,1;76,3;64;
2001-01-19;0;30,1;26,4;20,9;75;56;
2001-01-20;0;31,1;26,5;19,1;71,5;56;
2001-01-21;0;31,3;26,8;21,1;75,5;65;
2001-01-22;0;32,1;27,2;21,7;80;75;
2001-01-23;0;31,9;27,2;21,5;73,5;64;
2001-01-24;0;33,1;28,3;23,1;75,5;65;
2001-01-25;0;27,9;25,1;21,9;80;78;
2001-01-26;76,2;32,7;26,7;20,3;81,5;67;
2001-01-27;0;33,3;28;22,1;74,3;61;
2001-01-28;0;34,1;27,3;22,3;76,8;63;
2001-01-29;0;34,3;28,3;21,9;70,8;58;
2001-01-30;0;29,5;27,2;23,1;77,3;72;
2001-01-31;0;34,5;28,5;23,5;91,3;75;
2001-02-01;0;32,3;27,2;22,9;85;66;
2001-02-02;,6;32,5;28,6;22,9;73;68;
2001-02-03;,8;32,9;25,6;21,9;85,3;67;
2001-02-04;31,3;34,1;28,5;21,1;75,3;62;
2001-02-05;0;34,1;29,4;23,1;78,5;76;
2001-02-06;0;35,7;29,9;23,1;71,8;53;
2001-02-07;0;36,5;30,8;23,7;69;54;
2001-02-08;0;35,7;27,9;23,5;77,3;61;
2001-02-09;2;33,9;27,2;22,9;75;61;
2001-02-10;0;32,9;27,2;22,5;75,8;64;
2001-02-11;0;34,1;28;22,9;77;53;
2001-02-12;0;33,3;26,6;22,7;81,5;68;
2001-02-13;1,3;33,1;26,9;22,1;79,3;65;
2001-02-14;0;35,1;29,4;22,7;74;56;
2001-02-15;49,1;30,5;25,7;21,7;86;77;
2001-02-16;0;31,3;27;22,9;81;68;
2001-02-17;0;32,7;25,9;22,7;84,3;62;
2001-02-18;30,5;32,5;27;21,7;78,3;66;
2001-02-19;4,8;30,3;26;22,7;91,8;77;
2001-02-20;43,4;31,1;26,2;21,1;76,8;64;
2001-02-21;7,4;32,3;27,2;21,9;77,8;67;
2001-02-22;0;28,5;25,8;22,7;85,5;75;
2001-02-23;13;31,5;26,9;21,7;80;77;
2001-02-24;0;32,3;27,3;21,7;83,8;76;
2001-02-25;0;31,9;27,2;23,3;93,5;80;
2001-02-26;,8;34,1;28,2;21,9;72,3;56;
2001-02-27;0;32,9;28,2;22,1;72,3;61;
2001-02-28;31,6;32,7;26,4;21,7;83,3;63;
2001-03-01;0;33,1;26,8;21,9;77;54;
2001-03-02;0;32,7;26,9;23,5;81,3;64;
2001-03-03;0;32,5;27,2;23,3;81,3;64;
2001-03-04;2,8;33,9;27,6;23;79,3;63;
2001-03-05;0;33,8;27,5;23,1;79,8;60;
2001-03-06;0;31,9;26,5;23;84,3;68;
2001-03-07;0;32,7;26,7;23,1;83,8;63;
2001-03-08;0;34;26,3;22,5;81,8;50;
2001-03-09;1,6;25,1;23,8;23,1;88,3;65;
2001-03-10;22,2;32,3;26,9;22,3;83,8;66;
2001-03-11;1,5;33,1;27,3;22,1;77,5;61;
2001-03-12;0;29,9;26;23,3;91,5;81;
2001-03-13;36,5;31,9;25,9;22,1;85,8;69;
2001-03-14;6,4;30,7;26,3;22,1;85,5;72;
2001-03-15;3,8;30,9;26;22,1;85,5;70;
2001-03-16;1,5;33,3;27,1;22,3;78,5;59;
2001-03-17;0;32,7;27,8;22,3;78,5;59;
2001-03-18;0;33,5;27,2;22,3;78,8;53;
2001-03-19;0;33,7;27,3;23,1;77,5;55;
2001-03-20;0;32,7;27,3;22,5;81,3;65;
2001-03-21;0;34,1;27,8;22,9;75,8;61;
2001-03-22;10,6;28,3;25,6;21,7;78,3;76;
2001-03-23;3,2;33,4;27,7;21,9;77,8;70;
2001-03-24;1;31,7;27,2;22,7;79;72;
2001-03-25;0;32,3;26,9;20,9;75,5;66;
2001-03-26;0;33,5;28;22,1;70,3;50;
2001-03-27;,6;33,7;27,3;22,1;75,5;53;
2001-03-28;13,8;33;26,7;20,9;77;67;
2001-03-29;0;32,3;26,5;20,9;80,5;66;
2001-03-30;0;33;26,7;22,1;79,8;63;
2001-03-31;0;33,8;27,5;22,7;78,5;54;
2001-04-01;0;34,4;27,8;23,7;80,8;67;
2001-04-02;0;34;26,9;21,3;80,8;66;
2001-04-03;0;28;26;21,8;77,3;61;
2001-04-04;0;33,7;27,7;22,7;81;67;
2001-04-05;0;34,7;27;22,3;81,5;59;
2001-04-06;0;35;null;null;80;53;
2001-04-07;0;null;null;null;79;70;
2001-04-08;0;null;null;null;82,8;67;
2001-04-09;0;null;null;null;80,8;70;
2001-04-10;0;null;null;null;81,5;74;
2001-04-11;0;null;null;null;67;52;
2001-04-12;0;null;null;null;73,8;55;
2001-04-13;0;null;null;null;74,5;57;
2001-04-14;0;null;null;null;71,8;53;
2001-04-15;0;null;null;null;64,3;50;
2001-04-16;0;null;null;null;69,3;48;
2001-04-17;0;34,9;null;null;76;59;
2001-04-18;0;null;null;null;73,8;50;
2001-04-19;0;null;null;24,5;72,8;57;
2001-04-20;0;null;null;null;71;51;
2001-04-21;0;null;null;null;77,5;63;
2001-04-22;0;null;null;null;76,8;71;
2001-04-23;1,8;null;null;null;77,3;69;
2001-04-24;0;null;null;null;74,3;65;
2001-04-25;0;null;null;null;71,5;53;
2001-04-26;0;29,1;null;null;78,3;76;
2001-04-27;0;null;null;null;75,5;54;
2001-04-28;0;null;null;null;69,5;51;
2001-04-29;0;null;null;null;70,5;52;
2001-04-30;0;null;null;null;91;75;
2001-05-01;null;null;null;null;null;91;
2001-05-02;null;null;null;null;null;null;
2001-05-03;null;null;null;null;null;null;
2001-05-04;null;null;null;null;null;null;
2001-05-05;null;null;null;null;null;null;
2001-05-06;null;null;null;null;null;null;
2001-05-07;null;null;null;null;null;null;
2001-05-08;null;null;null;null;null;null;
2001-05-09;null;null;null;null;null;null;
2001-05-10;null;null;null;null;null;null;
2001-05-11;null;null;null;null;null;null;
2001-05-12;null;null;null;null;null;null;
2001-05-13;null;null;null;null;null;null;
2001-05-14;null;null;null;null;null;null;
2001-05-15;null;null;null;null;null;null;
2001-05-16;null;null;null;null;null;null;
2001-05-17;null;null;null;null;null;null;
2001-05-18;null;null;null;null;null;null;
2001-05-19;null;null;null;null;null;null;
2001-05-20;null;null;null;null;null;null;
2001-05-21;null;null;null;null;null;null;
2001-05-22;null;null;null;null;null;null;
2001-05-23;null;null;null;null;null;null;
2001-05-24;null;null;null;null;null;null;
2001-05-25;null;null;null;null;null;null;
2001-05-26;null;null;null;null;null;null;
2001-05-27;null;null;null;null;null;null;
2001-05-28;null;null;null;null;null;null;
2001-05-29;null;null;null;null;null;null;
2001-05-30;null;null;null;null;null;null;
2001-05-31;null;null;null;null;null;null;
2001-06-01;0;null;null;null;78;51;
2001-06-02;0;null;null;null;79;52;
2001-06-03;0;null;null;null;81,3;61;
2001-06-04;0;null;null;null;75;49;
2001-06-05;0;null;null;null;74,3;52;
