Nome: DIAMANTINO
Codigo Estacao: 83309
Latitude: -14.40611111
Longitude: -56.44694444
Altitude: 274.02
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2023-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);
2000-01-01;0;30,9;25,6;23,2;94,3;85;
2000-01-02;6,6;30,7;25,4;22,7;94;83;
2000-01-03;19,8;33,5;26,4;22,7;87,8;68;
2000-01-04;0;34,8;26,4;21,8;83,8;74;
2000-01-05;0;33,8;27,1;22,2;85,8;78;
2000-01-06;0;30,8;25,7;24;94,5;89;
2000-01-07;13;31,6;25,6;22,7;89,5;81;
2000-01-08;,3;32,4;26,4;23;87;79;
2000-01-09;0;31;26,2;22,6;91,8;87;
2000-01-10;0;30,6;25,8;23,2;88;80;
2000-01-11;,3;32,6;26,7;23;89,5;77;
2000-01-12;0;33,3;26,3;23,6;91,3;80;
2000-01-13;1,1;28,8;24,7;23;96,3;93;
2000-01-14;24,2;32,5;26,2;22,1;89;78;
2000-01-15;0;35;27,4;21,6;84,8;74;
2000-01-16;9,6;33,7;26,6;22,7;88,5;76;
2000-01-17;0;34,5;27,9;22,8;89,3;79;
2000-01-18;,3;32,2;26,9;24;91;93;
2000-01-19;0;34,5;27,7;21,8;88,3;76;
2000-01-20;0;33;26,4;23,7;91,8;85;
2000-01-21;10,2;33,4;27,5;24;88,8;85;
2000-01-22;0;25,9;24,7;23;94;88;
2000-01-23;41,3;29,9;25,3;22,8;95,3;94;
2000-01-24;17,8;32,3;26,6;23,2;94;83;
2000-01-25;0;31,6;26,5;23,3;95,8;90;
2000-01-26;9,3;30,7;26,5;23,1;95,3;88;
2000-01-27;7,6;31;24,8;22,4;97,8;93;
2000-01-28;5;30,6;24,9;22,2;96,5;91;
2000-01-29;2,8;32,4;25,6;23,1;88,8;80;
2000-01-30;15,6;31;26,3;22,7;97;89;
2000-01-31;6;34,2;26,9;22,4;91,8;78;
2000-02-01;0;31,8;27,2;23,2;93;87;
2000-02-02;2;34;26;23;94,8;87;
2000-02-03;6,8;34,4;27,6;23,4;89,8;77;
2000-02-04;,8;33,1;26,3;23,6;92;86;
2000-02-05;21,2;32;24,4;22;98,3;93;
2000-02-06;44,6;29,1;24,4;22;95,8;92;
2000-02-07;19,3;30,2;25,3;22,7;91,8;79;
2000-02-08;16,3;30,7;24,7;22,6;93,3;78;
2000-02-09;14,4;28,2;24,8;23,1;96;95;
2000-02-10;3,9;29,2;24,9;23,2;95;86;
2000-02-11;7,7;32;25,4;22,6;93,3;83;
2000-02-12;27,1;28,2;25;22,6;95;93;
2000-02-13;22,8;30;24,9;22;95,8;91;
2000-02-14;47,2;29;23,9;22;94;80;
2000-02-15;5,8;31;25,7;22,2;91,3;78;
2000-02-16;8,5;31,1;25,1;22;93,8;82;
2000-02-17;19,8;29,6;24,8;21,4;95,5;88;
2000-02-18;0;31,2;25,7;21,8;95,8;88;
2000-02-19;9,2;29,6;24,9;22,4;94;91;
2000-02-20;1,6;32,6;26,3;21,5;84;72;
2000-02-21;1;32,9;25,8;23;87,8;65;
2000-02-22;16,5;30,1;25;23,2;93,3;85;
2000-02-23;,8;33,6;27,2;22,6;91,3;77;
2000-02-24;0;34,4;27,6;22,1;91;79;
2000-02-25;0;35,1;28,4;22,7;89,3;79;
2000-02-26;3,8;33,6;27;23,2;92,8;86;
2000-02-27;0;34,8;28;23,5;91,3;79;
2000-02-28;0;34,6;26;22,7;90,5;79;
2000-02-29;52;32,3;25,9;22,5;97,5;94;
2000-03-01;15,5;29,3;24,9;23;94,8;87;
2000-03-02;4,1;29,3;25,5;23,2;99;97;
2000-03-03;6,1;31,8;25,6;22,5;96,3;92;
2000-03-04;21,7;33,1;26,1;23,4;91,3;77;
2000-03-05;11,4;30,4;25,7;22,6;90,3;82;
2000-03-06;0;33,4;26,9;22,4;87,5;85;
2000-03-07;null;32,6;25,5;22,2;94;88;
2000-03-08;1,1;30,5;25,3;22,8;95,8;92;
2000-03-09;0;32,5;25,2;22,6;94,3;90;
2000-03-10;35,6;26,6;24,5;21,9;96,3;91;
2000-03-11;3,8;31,8;24,5;21,4;94,5;82;
2000-03-12;41,9;30,1;25,1;22,4;93,5;85;
2000-03-13;0;32,2;26,4;22,6;91,8;84;
2000-03-14;36,9;31,2;24,7;22,8;94,8;84;
2000-03-15;23,2;33,4;26,1;22,6;92,3;82;
2000-03-16;29,6;29,6;25;22,5;94,5;90;
2000-03-17;19,8;30;25,5;22,7;91;81;
2000-03-18;17,2;27,4;24;22,8;95,8;89;
2000-03-19;0;32;25,7;21,4;91,3;82;
2000-03-20;0;33;26,6;22,2;89,5;80;
2000-03-21;0;31,9;25,5;22,5;93,3;88;
2000-03-22;1;33,9;27,4;23,1;92;80;
2000-03-23;0;33,3;26;22,8;95,5;90;
2000-03-24;18,6;34,9;27,2;22,3;92,8;79;
2000-03-25;4,5;33,7;27,3;22,9;93;83;
2000-03-26;0;35,3;27,3;22,7;88;72;
2000-03-27;0;34,8;27;22,7;89,5;80;
2000-03-28;0;31,1;25,4;22,7;94;89;
2000-03-29;0;25,7;23;21,9;94;89;
2000-03-30;1;31,7;25,7;21,5;93,5;85;
2000-03-31;2,1;30,5;24,9;22,7;92,8;85;
2000-04-01;,7;31,8;27,7;21,2;61,5;82;
2000-04-02;13,3;33,3;25,7;20,7;93,8;36;
2000-04-03;0;34,1;26,3;21,9;89,3;78;
2000-04-04;0;33,9;26,5;22;87,8;80;
2000-04-05;15;32,8;25,7;21,7;93,3;84;
2000-04-06;5,9;25;24,1;21,4;92,3;78;
2000-04-07;0;34,7;26,9;21,9;88,3;75;
2000-04-08;0;33,9;26,8;22,8;91;82;
2000-04-09;,8;32,9;26,3;21,5;91,8;88;
2000-04-10;8;34,7;26,5;24,3;91,3;78;
2000-04-11;5,7;34,4;26,8;22,1;90,3;77;
2000-04-12;0;33,4;25,8;21,6;92,8;85;
2000-04-13;1,3;31,3;25,7;22,1;89,3;84;
2000-04-14;0;33;26,1;23;93,8;87;
2000-04-15;0;34;26,6;21,4;91;78;
2000-04-16;0;31,8;25,8;23,2;89,3;85;
2000-04-17;,9;33;26,1;22,6;94,3;86;
2000-04-18;1;32,8;26;23,2;91;87;
2000-04-19;2;26;23,4;22,2;97;92;
2000-04-20;1,3;25,2;22,7;21;91,5;81;
2000-04-21;0;30;24,2;19,4;86,8;80;
2000-04-22;0;29,8;23,8;19,3;90,3;85;
2000-04-23;0;30,8;23,7;19,8;89,8;77;
2000-04-24;0;34;25,2;18,3;87,5;78;
2000-04-25;0;34,9;26,9;21,4;89,3;75;
2000-04-26;0;34,4;27,4;23;89,8;76;
2000-04-27;0;33,2;26,6;22;87,8;80;
2000-04-28;0;33,2;26,1;22,5;88,3;79;
2000-04-29;3,5;30,8;25,5;22,6;93,8;90;
2000-04-30;,5;32,8;25,1;21,4;87,5;76;
2000-05-01;0;34,4;25,8;20,6;87;73;
2000-05-02;0;33,2;26,3;22,4;88,3;76;
2000-05-03;0;35,3;27,1;22,4;84,3;72;
2000-05-04;0;34,8;26,9;22,6;85,8;74;
2000-05-05;0;34;25,5;21;89;80;
2000-05-06;14,5;25;21;19,4;94,5;91;
2000-05-07;,2;29;22,8;18,5;92,8;81;
2000-05-08;0;28,6;23,3;19,5;91,5;78;
2000-05-09;0;30,8;24,7;20,8;94,5;84;
2000-05-10;0;31,4;25,3;21,1;92;79;
2000-05-11;0;33,4;25,3;20,8;91,3;78;
2000-05-12;0;34,3;25,4;19,8;91,5;76;
2000-05-13;0;34,6;25,2;19,1;91,3;76;
2000-05-14;0;34,6;26,2;20,8;90,5;77;
2000-05-15;0;33,8;26;22;89;72;
2000-05-16;0;33,5;24,7;18,2;88,8;75;
2000-05-17;0;25,4;22,7;21,4;91,3;91;
2000-05-18;0;25,4;20,9;18,3;87,8;80;
2000-05-19;0;25;19,2;15,4;90;82;
2000-05-20;0;29,8;20,8;14;91,8;78;
2000-05-21;0;29,4;21,5;17,3;92,5;77;
2000-05-22;0;32,7;22,7;15,6;88,5;74;
2000-05-23;0;33,2;23,8;17,5;90,8;75;
2000-05-24;0;34,2;24,8;18;86,5;69;
2000-05-25;0;33,6;25,9;21;87;70;
2000-05-26;0;33,8;25,3;20,4;88,8;75;
2000-05-27;0;34,2;25,2;20,4;87,8;72;
2000-05-28;0;32,9;24,1;18,4;92;77;
2000-05-29;0;34;24,3;18,7;88;71;
2000-05-30;0;33,8;23,5;17,9;86,3;70;
2000-05-31;0;32,8;22,9;16,2;88,8;75;
2000-06-01;0;29,2;23,3;18,7;81,8;65;
2000-06-02;0;33,2;23,5;18,1;74,8;38;
2000-06-03;0;33,3;23,4;17,5;70,5;40;
2000-06-04;0;34,9;25,2;19,1;65;37;
2000-06-05;0;34;26,4;23,2;57,3;37;
2000-06-06;0;33,4;25,2;21;64,3;44;
2000-06-07;0;33,8;24,3;18,4;67,5;40;
2000-06-08;0;33,4;23,3;16,9;71;41;
2000-06-09;0;33,2;23;17,1;67;34;
2000-06-10;0;33,4;23,9;17,7;64,8;38;
2000-06-11;0;33,3;23,4;17,9;69,3;38;
2000-06-12;0;33,6;24,7;19;64,3;40;
2000-06-13;0;33,1;24,8;20,5;69,8;43;
2000-06-14;0;34,3;25,7;20,6;64,5;37;
2000-06-15;0;34,6;25,8;21,1;63,8;37;
2000-06-16;0;34,2;24,8;19,4;66,5;38;
2000-06-17;0;29,6;23,3;19,7;77;60;
2000-06-18;0;27,6;22,3;19,2;75,3;58;
2000-06-19;0;24;19;16,4;76,3;58;
2000-06-20;0;25,6;18,6;14,8;73,8;55;
2000-06-21;0;23,5;18,6;15,3;80,5;66;
2000-06-22;0;19,3;17,9;11,9;75,5;44;
2000-06-23;0;33,5;23,4;15,4;67,3;39;
2000-06-24;0;34,3;25,9;20,6;65,5;38;
2000-06-25;0;33,5;25,8;23,1;70,5;48;
2000-06-26;0;34,3;24,3;19,2;61;30;
2000-06-27;0;33,9;24,2;19,4;62,3;35;
2000-06-28;0;34,3;24,6;18,7;65,5;39;
2000-06-29;0;33,9;25,3;20,5;67;43;
2000-06-30;0;33,6;26;22,1;73,5;49;
2000-07-01;0;32,9;24,8;22;71,5;45;
2000-07-02;0;34,1;25,1;19,7;65;42;
2000-07-03;0;33,6;24,5;19,6;72,3;43;
2000-07-04;0;32,9;23,7;19;72,8;44;
2000-07-05;0;32,3;23,1;17,1;67,8;35;
2000-07-06;0;32,3;22,1;16;60,5;37;
2000-07-07;0;33,7;24,4;18,8;59;37;
2000-07-08;0;34,3;25,4;20,3;62,3;41;
2000-07-09;0;34,5;25,5;20,6;59,5;36;
2000-07-10;0;34,4;25,1;20,8;58,3;35;
2000-07-11;0;24,7;17,1;13,9;82,8;67;
2000-07-12;0;15,3;12,1;9,7;68,8;62;
2000-07-13;0;19,5;14;9,9;58,5;45;
2000-07-14;0;26,9;15,8;7,3;64,3;36;
2000-07-15;0;31,7;20,4;10,3;68,8;41;
2000-07-16;0;24,8;17,6;9,2;54;41;
2000-07-17;0;27,1;17,9;12,6;62,8;39;
2000-07-18;0;32,4;19,8;10,8;63,3;34;
2000-07-19;0;28,5;21,4;13,6;44,5;33;
2000-07-20;0;27,1;18,7;14,4;61,8;42;
2000-07-21;0;33,8;22,4;12,6;64,5;38;
2000-07-22;0;33,2;24,6;18,7;71,5;52;
2000-07-23;0;24,9;16,6;14;72,3;66;
2000-07-24;0;24;16;11,4;66;41;
2000-07-25;0;29,8;19,7;10,2;53,8;37;
2000-07-26;0;30,8;20,3;13,6;64;36;
2000-07-27;0;34,9;22,8;13,2;66;40;
2000-07-28;0;35,3;25,1;17,6;64,8;40;
2000-07-29;0;35,4;25,2;17,2;63;40;
2000-07-30;0;36,1;25,4;17,9;60,3;33;
2000-07-31;0;35,2;25;19,9;63;34;
2000-08-01;0;35,4;24,3;16,5;61,8;35;
2000-08-02;0;35,8;25,5;18;56,8;31;
2000-08-03;0;32,9;26,2;22,3;60,3;45;
2000-08-04;0;30,2;23,3;19,6;73,3;56;
2000-08-05;0;35,6;24,7;16,6;64;40;
2000-08-06;0;37,1;25,4;18;60,3;33;
2000-08-07;0;37,4;25,7;18,3;62,5;46;
2000-08-08;0;38;27,1;20,6;52,5;30;
2000-08-09;0;36,6;26,9;22,6;53,8;30;
2000-08-10;0;35,4;27,2;18,9;59,8;40;
2000-08-11;0;28,6;20;16,8;80;63;
2000-08-12;0;23,6;18,2;13,8;69,8;56;
2000-08-13;0;32,9;22,3;13,7;64,5;45;
2000-08-14;0;35,8;25,7;16,9;62;39;
2000-08-15;0;35,6;26,9;21,3;67,5;49;
2000-08-16;0;34,9;26,8;21,4;73,3;59;
2000-08-17;0;36,7;27,2;22,6;59,3;42;
2000-08-18;0;36,2;25,7;18,1;57,8;34;
2000-08-19;0;37,7;25,8;17,1;61;36;
2000-08-20;0;37,6;27,2;21,2;52,3;37;
2000-08-21;0;36,5;26,2;18,7;55,5;38;
2000-08-22;0;37,5;26,5;18,3;56,5;36;
2000-08-23;0;37,5;26,6;18,4;58,3;35;
2000-08-24;0;37,9;27,1;19,4;56;37;
2000-08-25;0;37,9;27,5;19,4;53;36;
2000-08-26;0;37,4;28,3;22,9;61;46;
2000-08-27;0;38,2;29,5;22,4;58,3;38;
2000-08-28;0;35,5;26,4;23,3;75,3;51;
2000-08-29;18,1;31,1;25,3;19,9;85,8;83;
2000-08-30;0;35,3;27,7;22,9;72,8;56;
2000-08-31;0;36,8;28,3;23,1;68,5;47;
2000-09-01;4,1;31,1;26,2;23;81,8;69;
2000-09-02;0;26,4;22,3;19,8;86;84;
2000-09-03;1,6;22,3;18;16,2;85,5;74;
2000-09-04;0;33;23,9;16,3;75,8;58;
2000-09-05;0;34,9;26,1;18,8;70,8;51;
2000-09-06;0;35,4;27,7;22,5;70;50;
2000-09-07;0;34,2;27,9;23,5;74,5;58;
2000-09-08;0;34,9;27,9;23,5;73;57;
2000-09-09;0;35,7;28,6;23,5;64,8;51;
2000-09-10;0;37,2;28,2;23,9;70;49;
2000-09-11;5,3;36,7;29,2;23,4;66;51;
2000-09-12;0;35,8;28,9;24,1;65,3;48;
2000-09-13;0;37,4;29,3;22,7;62,3;45;
2000-09-14;0;34,7;26,8;24,3;77,5;55;
2000-09-15;0;25,9;22;19,4;73,3;64;
2000-09-16;,6;28,6;22;17,7;72,3;59;
2000-09-17;0;34,7;26;17,9;71,8;51;
2000-09-18;0;37,6;28,8;22;64;46;
2000-09-19;0;38,4;29,2;24,2;66;39;
2000-09-20;0;37,6;28,5;22,2;61,5;43;
2000-09-21;0;38,2;29,3;23,8;55;34;
2000-09-22;0;38,4;29;23,9;54,8;41;
2000-09-23;0;37,8;28,9;21;55;39;
2000-09-24;0;36,2;25,5;21,2;75,3;46;
2000-09-25;62,2;24,1;20,4;18,5;72,8;65;
2000-09-26;0;25,3;20,2;16;66,5;58;
2000-09-27;0;30,7;23,8;18,3;65,3;51;
2000-09-28;0;34,8;24,7;18,1;71,8;49;
2000-09-29;7,5;32,7;25,1;21,4;74;55;
2000-09-30;0;34,3;26,8;24,9;68,3;42;
2000-10-01;0;36,1;28,1;21,5;63,3;49;
2000-10-02;0;35,2;27,2;21,4;76,5;52;
2000-10-03;0;35,4;27,9;22,5;70;49;
2000-10-04;0;28,6;25,4;22,4;83,5;77;
2000-10-05;,5;33,6;25,7;21,3;77;53;
2000-10-06;0;34,2;25;21,5;79,3;54;
2000-10-07;50;34;26,1;21,8;79,3;56;
2000-10-08;0;33,8;26,7;22,2;74,5;58;
2000-10-09;0;33,8;27,3;22;77,5;63;
2000-10-10;0;35,6;27,2;22,1;73;54;
2000-10-11;0;35,7;26,7;21,2;76;52;
2000-10-12;2,3;36,8;28,3;22,4;69,3;48;
2000-10-13;0;38;29,2;22,5;63,3;43;
2000-10-14;0;38,6;29;22,2;68,3;45;
2000-10-15;5;36,8;26,7;22,2;75,8;50;
2000-10-16;,2;34,6;26,8;21,9;76,8;56;
2000-10-17;3,3;35,9;26,5;22,1;72,5;51;
2000-10-18;0;36,1;27,3;22,8;72,8;49;
2000-10-19;0;37,8;28,7;21,5;68,8;45;
2000-10-20;0;37,2;28,3;23,2;84,5;76;
2000-10-21;25;36,2;27,7;22,8;75;55;
2000-10-22;0;35,7;27,9;22,9;82,5;76;
2000-10-23;4,3;32,7;27;22,9;80;69;
2000-10-24;5,6;30,8;25,6;23;90,3;77;
2000-10-25;5,6;32,7;26,3;22,2;85,5;74;
2000-10-26;0;35,4;27,8;21,7;77,8;60;
2000-10-27;0;37,6;28,7;23,3;71,3;52;
2000-10-28;7,3;28,5;25,2;22,7;86,5;75;
2000-10-29;0;32,1;25,8;22,6;87;72;
2000-10-30;2;32,9;26,7;22,9;85,8;76;
2000-10-31;31,7;29,7;24,8;22,2;96,5;90;
2000-11-01;3,4;32,9;26,9;25,4;null;70;
2000-11-02;5,2;null;null;null;86,5;72;
2000-11-03;0;null;null;null;85,3;73;
2000-11-04;53,5;null;null;null;84,3;50;
2000-11-05;9,2;null;null;null;87,8;73;
2000-11-06;14,9;null;null;null;88;69;
2000-11-07;0;null;null;null;81,8;64;
2000-11-08;0;null;null;null;82,3;56;
2000-11-09;0;null;null;null;79,8;69;
2000-11-10;0;null;null;null;91,5;86;
2000-11-11;15,6;null;null;null;76,5;66;
2000-11-12;0;null;null;null;82,5;64;
2000-11-13;3,9;null;null;null;93;87;
2000-11-14;30,2;null;null;null;85;65;
2000-11-15;0;null;null;22,6;86,3;75;
2000-11-16;0;null;null;null;73,3;63;
2000-11-17;0;null;null;null;75,8;64;
2000-11-18;3;null;null;null;81,5;65;
2000-11-19;0;null;null;null;78,3;59;
2000-11-20;0;null;null;null;76,8;60;
2000-11-21;31,6;null;null;null;null;60;
2000-11-22;5,8;null;null;null;79,3;54;
2000-11-23;9,3;null;null;null;79,8;62;
2000-11-24;0;null;null;null;null;84;
2000-11-25;34,3;null;null;null;87,8;65;
2000-11-26;14,4;null;null;null;81,5;73;
2000-11-27;9,1;null;null;null;78,8;61;
2000-11-28;,7;null;null;null;86,5;74;
2000-11-29;16;null;null;null;83,8;66;
2000-11-30;12,9;null;null;null;85,3;75;
2000-12-01;33;null;null;null;89,3;75;
2000-12-02;82;null;null;null;84,3;67;
2000-12-03;,4;null;null;null;87,8;82;
2000-12-04;0;null;null;null;80,5;62;
2000-12-05;5,2;null;null;null;89,5;75;
2000-12-06;0;null;null;null;86,5;71;
2000-12-07;0;null;null;null;91,3;78;
2000-12-08;4,6;null;null;null;89,5;68;
2000-12-09;85,6;null;null;null;91,5;79;
2000-12-10;1,3;null;null;null;82,8;64;
2000-12-11;33;null;null;null;90,5;76;
2000-12-12;8,7;null;null;null;96,8;95;
2000-12-13;13;null;null;null;88,8;73;
2000-12-14;7,6;null;null;null;87;77;
2000-12-15;,5;null;null;null;84,8;64;
2000-12-16;23;null;null;null;88,5;85;
2000-12-17;0;null;null;null;82,5;57;
2000-12-18;0;30;null;null;74,8;47;
2000-12-19;0;null;null;null;72,3;53;
2000-12-20;0;null;null;null;81,8;62;
2000-12-21;0;null;null;null;80,3;62;
2000-12-22;0;33,8;26,9;23,1;79,5;62;
2000-12-23;0;36,5;28,8;22,6;74;54;
2000-12-24;5,6;29,4;25,1;23;88,5;80;
2000-12-25;2,1;34,2;26,6;21,8;81,3;65;
2000-12-26;0;35,2;28,2;22,7;73;52;
2000-12-27;,7;35;27,9;22,8;77;53;
2000-12-28;0;35,3;27,9;22,4;73,3;46;
2000-12-29;0;35,9;28,2;22,1;73,5;50;
2000-12-30;0;35,1;27,4;22,4;76,3;72;
2000-12-31;,8;34,6;26,5;22,4;80,3;50;
2001-01-01;15,8;32,2;25,6;23,3;87,5;67;
2001-01-02;41,5;30,8;25,8;23,2;86,3;71;
2001-01-03;0;32,3;26,7;23,1;84,8;74;
2001-01-04;17,3;32,1;25,5;23;87,5;70;
2001-01-05;8,6;33,7;26,5;22,7;87,5;68;
2001-01-06;4,1;32,5;25,7;22,4;83,5;77;
2001-01-07;,5;34,1;27,6;22,6;78,3;64;
2001-01-08;0;32,9;26,8;22,3;78,3;69;
2001-01-09;,7;30,9;24,9;22,7;94;81;
2001-01-10;26,9;31,2;24,8;23;86;68;
2001-01-11;13,4;28,7;24,4;22,6;93,5;94;
2001-01-12;11,8;28,8;25,1;21,7;87,3;84;
2001-01-13;,5;27,4;24,1;22,1;88,5;83;
2001-01-14;8,5;31,2;24,9;22,1;85;71;
2001-01-15;,5;33,7;26,3;21,9;82,8;64;
2001-01-16;5,8;34,2;25,1;22,3;83,8;52;
2001-01-17;11;32,7;25,6;21,7;82,3;71;
2001-01-18;0;34,7;26,5;20,4;79,5;55;
2001-01-19;0;34,1;25,3;21,6;80,8;53;
2001-01-20;5,8;32,1;24,6;21,4;86;62;
2001-01-21;22,7;31,9;25,1;22;88,8;74;
2001-01-22;7,2;26,7;23,7;21,5;96;93;
2001-01-23;2,7;30;24,8;21,5;89,8;75;
2001-01-24;0;33,4;26,2;22,2;85;65;
2001-01-25;6,2;30,9;24,9;22,5;88,5;71;
2001-01-26;17;33,2;25,5;21,8;84,3;64;
2001-01-27;2,1;34,6;27,3;21,4;78,8;55;
2001-01-28;0;31,7;26,4;23,4;89,5;82;
2001-01-29;1,6;34,9;27,6;22,5;74,8;54;
2001-01-30;26,2;31,1;25,5;23;87,8;68;
2001-01-31;2,7;31,4;25,3;22,9;91;88;
2001-02-01;19,6;31,7;25,8;21,2;84,8;68;
2001-02-02;0;33,4;27;23,1;81;63;
2001-02-03;0;29,6;25,1;21,6;91,5;82;
2001-02-04;20,3;33,7;25,4;21,3;83,3;60;
2001-02-05;1,3;34,5;26,4;20,7;81,5;59;
2001-02-06;0;36,1;27,8;22;78,3;54;
2001-02-07;0;36;27,7;22;79,5;55;
2001-02-08;0;35,4;26,3;22,8;83;58;
2001-02-09;4,5;34,1;26,6;22;76,8;59;
2001-02-10;0;null;26,7;23,6;87,3;69;
2001-02-11;0;34,1;26,1;22,4;87;67;
2001-02-12;14,8;34;27;22,3;88,3;69;
2001-02-13;0;34,4;26,9;22,3;86,8;70;
2001-02-14;1,1;30,8;25,8;22,5;94,8;88;
2001-02-15;34,2;27,8;23,8;22;91,8;91;
2001-02-16;22;29,7;25,3;21,9;89;87;
2001-02-17;3,1;31,1;25,1;22,8;88,8;71;
2001-02-18;7,6;30,5;25,6;22,9;91,5;80;
2001-02-19;21;29,9;25,4;22,9;89;76;
2001-02-20;62,2;31,7;25,5;22,7;84;67;
2001-02-21;1,1;30,4;25,7;22,9;85,5;72;
2001-02-22;0;30,5;25,6;22,9;84,5;69;
2001-02-23;0;33,4;26,2;22,3;80,8;61;
2001-02-24;2,1;34,3;27,3;24,3;78,3;55;
2001-02-25;0;31,1;25,2;23,2;86,3;70;
2001-02-26;0;32,1;25,7;21,9;89,5;82;
2001-02-27;7;32,6;25,1;22,2;88,8;71;
2001-02-28;7,9;31,5;25,3;22,2;83,3;65;
2001-03-01;0;31,3;25,9;22,7;84,5;64;
2001-03-02;0;33,1;26,5;22,5;77;59;
2001-03-03;0;34;27,2;23,2;81,8;70;
2001-03-04;24;32,5;26;22,3;88,5;71;
2001-03-05;0;32,3;25,7;23,5;87,5;70;
2001-03-06;44,4;29,3;24,1;21,7;94,8;89;
2001-03-07;,6;31,1;25,8;22,5;70,5;84;
2001-03-08;3;34,5;27;23,2;83,8;52;
2001-03-09;,6;33;25,8;22,9;91,8;77;
2001-03-10;15,6;32,3;25,6;22,9;89,3;71;
2001-03-11;16,9;29,8;24,2;22,2;91,5;75;
2001-03-12;18,7;29,5;24,6;22,2;95,5;93;
2001-03-13;20,9;30,4;25,2;22,6;90,5;73;
2001-03-14;15,5;29,5;24,5;22,7;95,3;92;
2001-03-15;54,1;28,7;24,7;22,6;94;92;
2001-03-16;5;33,2;26,6;22;82,8;62;
2001-03-17;0;33,3;26,2;21,4;82,5;61;
2001-03-18;0;34;26,7;22,5;81,8;62;
2001-03-19;1,4;32,4;26,5;23,2;82,5;66;
2001-03-20;0;33,1;26,8;22,1;79,8;70;
2001-03-21;3,8;34,5;27;24,9;83,3;58;
2001-03-22;0;31,5;26;23;93,8;91;
2001-03-23;,2;32,3;25,6;21,7;87;77;
2001-03-24;0;32,2;25;21,1;92,5;88;
2001-03-25;15,8;31,1;25,4;21,8;88;73;
2001-03-26;,4;33;25,7;21,6;86,5;75;
2001-03-27;,4;30,9;25,4;22,4;85,3;60;
2001-03-28;11,2;31;25,7;22,4;88;73;
2001-03-29;1,1;31,6;25,5;21,9;91,5;85;
2001-03-30;,5;33,1;26,1;21,8;85;65;
2001-03-31;0;34,1;26,6;22,1;83,5;60;
2001-04-01;28,3;32,9;25,1;22,5;89,8;77;
2001-04-02;7,9;33,2;25,4;21,7;87;60;
2001-04-03;25;33,3;26;21,9;77,5;63;
2001-04-04;0;34,2;26,3;21,3;83,3;62;
2001-04-05;0;34;27,1;22,5;82,3;63;
2001-04-06;0;33,6;26,3;22,1;90;86;
2001-04-07;2;34;26,4;22,1;85,5;65;
2001-04-08;0;34,5;27,3;24,9;83;61;
2001-04-09;0;34,6;26,9;22,3;83,3;63;
2001-04-10;0;35,1;26,6;22,4;83,5;58;
2001-04-11;null;null;null;null;null;94;
2001-04-12;0;35,1;26,5;22,6;82,3;61;
2001-04-13;0;36;26,6;22,8;81,8;56;
2001-04-14;7,2;35,5;26,7;22,2;82,3;61;
2001-04-15;0;35;26,6;22,8;82,5;57;
2001-04-16;0;34,3;27,3;24,2;77;55;
2001-04-17;0;35,1;26,9;24,3;81,3;58;
2001-04-18;7,1;33,3;27,5;25,5;79,8;67;
2001-04-19;0;32,1;26,6;24,4;90;83;
2001-04-20;4,2;33,5;26,6;24;85,3;72;
2001-04-21;0;34,3;26,4;23,7;81,5;61;
2001-04-22;38,6;31,2;25,5;22,5;88;71;
2001-04-23;,6;31,5;25,8;23,1;84,8;71;
2001-04-24;0;32,3;25,9;23,8;86;66;
2001-04-25;12,1;27,3;22,8;20,7;90,5;81;
2001-04-26;0;32,5;25,1;23,7;88;67;
2001-04-27;0;33,9;26,1;24;82,3;55;
2001-04-28;0;34;26,6;24,7;80,8;62;
2001-04-29;0;34,8;26,2;23,7;81,5;58;
2001-04-30;0;30;25;23,6;84,8;74;
2001-05-01;0;33,7;25;20,7;84,8;60;
2001-05-02;0;35,4;26,9;25,7;81,3;53;
2001-05-03;0;33,7;null;null;84,5;64;
2001-05-04;0;26;null;null;87,3;82;
2001-05-05;,2;21,9;17,9;14,4;86,5;77;
2001-05-06;0;29,8;22,1;17,6;85,5;65;
2001-05-07;0;31,9;23,9;19,6;84,3;64;
2001-05-08;0;32,6;24,8;21,5;85,5;64;
2001-05-09;0;33;25;20,8;86;62;
2001-05-10;0;33,3;25,7;22,3;83;60;
2001-05-11;0;26;22,8;20,6;91,5;89;
2001-05-12;0;30;23,1;19,2;87,5;76;
2001-05-13;0;26,6;20,9;18,2;79,3;66;
2001-05-14;0;27,5;21,3;17;87,5;76;
2001-05-15;0;32,5;23,8;18,5;87;66;
2001-05-16;0;30,8;26,1;23,5;81,3;68;
2001-05-17;,3;null;20,7;17,5;83,8;68;
2001-05-18;0;31,1;22,9;18,1;80,5;61;
2001-05-19;0;34,4;25,9;22,7;80,3;58;
2001-05-20;0;34,9;26,3;23,1;82;56;
2001-05-21;0;34,9;26,4;23,3;76,8;52;
2001-05-22;0;33,5;26,4;23,5;80;59;
